Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Завершено передач,К2 Завершено передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки
01.09.2018 19:00,Кристал Пэлас,Саутгемптон,0,2,51.0,49.0,20.0,19.0,6.0,6.0,7.0,6.0,7.0,7.0,13.0,10.0,7.0,4.0,0.0,1.0,4.0,6.0,11.0,12.0,1.0,1.0,432.0,423.0,,,16.0,19.0,122.0,110.0,62.0,47.0,,
01.09.2018 19:00,Челси,Борнмут,2,0,73.0,27.0,24.0,8.0,6.0,1.0,6.0,6.0,12.0,1.0,8.0,12.0,7.0,6.0,2.0,1.0,1.0,4.0,10.0,7.0,2.0,2.0,704.0,252.0,,,14.0,14.0,133.0,86.0,74.0,50.0,,
01.09.2018 19:00,Эвертон,Хаддерсфилд,1,1,58.0,42.0,11.0,9.0,1.0,6.0,8.0,1.0,2.0,2.0,14.0,14.0,4.0,3.0,1.0,0.0,5.0,0.0,13.0,14.0,3.0,3.0,464.0,335.0,,,15.0,30.0,129.0,108.0,37.0,44.0,,
01.09.2018 16:30,Лестер,Ливерпуль,1,2,51.0,49.0,12.0,10.0,5.0,4.0,3.0,4.0,4.0,2.0,14.0,12.0,4.0,4.0,3.0,2.0,2.0,4.0,9.0,12.0,3.0,2.0,496.0,473.0,,,23.0,18.0,132.0,98.0,53.0,41.0,,
28.08.2018 00:00,Манчестер Юнайтед,Тоттенхэм,0,3,57.0,43.0,23.0,9.0,5.0,5.0,12.0,2.0,6.0,2.0,17.0,13.0,5.0,2.0,2.0,1.0,2.0,5.0,10.0,16.0,2.0,3.0,488.0,382.0,,,11.0,23.0,144.0,98.0,61.0,24.0,,
26.08.2018 20:00,Ньюкасл Юнайтед,Челси,1,2,19.0,81.0,6.0,15.0,2.0,3.0,2.0,7.0,2.0,5.0,10.0,16.0,4.0,5.0,2.0,2.0,1.0,1.0,16.0,8.0,3.0,1.0,200.0,914.0,,,22.0,18.0,50.0,152.0,20.0,98.0,,
26.08.2018 20:00,Фулхэм,Бёрнли,4,2,64.0,36.0,25.0,12.0,12.0,2.0,10.0,5.0,3.0,5.0,13.0,12.0,6.0,4.0,1.0,5.0,0.0,8.0,11.0,8.0,2.0,1.0,572.0,301.0,,,9.0,21.0,86.0,91.0,41.0,47.0,,
26.08.2018 17:30,Уотфорд,Кристал Пэлас,2,1,44.0,56.0,13.0,9.0,5.0,3.0,4.0,5.0,4.0,1.0,14.0,15.0,6.0,3.0,1.0,3.0,2.0,3.0,14.0,11.0,4.0,2.0,331.0,436.0,,,26.0,18.0,92.0,112.0,62.0,48.0,,
25.08.2018 21:30,Ливерпуль,Брайтон,1,0,70.0,30.0,22.0,6.0,8.0,2.0,7.0,2.0,7.0,2.0,17.0,9.0,8.0,5.0,1.0,3.0,2.0,7.0,8.0,14.0,1.0,1.0,765.0,327.0,,,22.0,21.0,177.0,67.0,83.0,31.0,,
25.08.2018 19:00,Арсенал,Вест Хэм,3,1,61.0,39.0,17.0,13.0,10.0,5.0,2.0,5.0,5.0,3.0,16.0,19.0,7.0,2.0,3.0,3.0,4.0,7.0,16.0,13.0,1.0,3.0,544.0,341.0,,,15.0,15.0,104.0,72.0,58.0,45.0,,
25.08.2018 19:00,Борнмут,Эвертон,2,2,50.0,50.0,17.0,11.0,5.0,3.0,10.0,5.0,2.0,3.0,10.0,17.0,6.0,2.0,5.0,0.0,1.0,3.0,12.0,10.0,0.0,3.0,382.0,390.0,,,17.0,21.0,89.0,90.0,45.0,42.0,1.0,1.0
25.08.2018 19:00,Саутгемптон,Лестер,1,2,52.0,48.0,11.0,8.0,5.0,5.0,4.0,3.0,2.0,0.0,11.0,14.0,10.0,3.0,1.0,0.0,3.0,4.0,13.0,11.0,3.0,1.0,447.0,425.0,,,16.0,15.0,109.0,79.0,67.0,32.0,1.0,0.0
25.08.2018 19:00,Хаддерсфилд,Кардифф,0,0,58.0,42.0,5.0,14.0,1.0,4.0,2.0,6.0,2.0,4.0,11.0,9.0,7.0,7.0,1.0,1.0,4.0,1.0,8.0,10.0,0.0,1.0,399.0,286.0,,,14.0,19.0,100.0,96.0,49.0,59.0,1.0,0.0
25.08.2018 16:30,Вулверхэмптон,Манчестер Сити,1,1,29.0,71.0,11.0,18.0,2.0,6.0,6.0,6.0,3.0,6.0,11.0,17.0,5.0,9.0,4.0,3.0,5.0,1.0,13.0,8.0,1.0,2.0,260.0,644.0,,,20.0,10.0,64.0,174.0,24.0,70.0,,
21.08.2018 00:00,Кристал Пэлас,Ливерпуль,0,2,37.0,63.0,8.0,16.0,2.0,6.0,5.0,4.0,1.0,6.0,15.0,7.0,6.0,7.0,2.0,2.0,4.0,2.0,6.0,13.0,1.0,1.0,359.0,625.0,,,15.0,22.0,97.0,136.0,41.0,70.0,1.0,0.0
19.08.2018 20:00,Брайтон,Манчестер Юнайтед,3,2,33.0,67.0,6.0,9.0,3.0,3.0,3.0,4.0,0.0,2.0,15.0,17.0,3.0,5.0,2.0,2.0,1.0,0.0,16.0,13.0,1.0,1.0,283.0,572.0,,,28.0,13.0,79.0,96.0,33.0,36.0,,
19.08.2018 17:30,Бёрнли,Уотфорд,1,3,58.0,42.0,8.0,9.0,3.0,6.0,3.0,0.0,2.0,3.0,22.0,11.0,5.0,2.0,2.0,4.0,3.0,2.0,8.0,19.0,1.0,2.0,461.0,345.0,,,18.0,18.0,112.0,104.0,49.0,42.0,,
19.08.2018 17:30,Манчестер Сити,Хаддерсфилд,6,1,77.0,23.0,32.0,5.0,14.0,1.0,9.0,2.0,9.0,2.0,4.0,10.0,10.0,3.0,1.0,1.0,0.0,8.0,9.0,4.0,0.0,2.0,760.0,224.0,,,5.0,16.0,133.0,63.0,93.0,26.0,,
18.08.2018 21:30,Челси,Арсенал,3,2,62.0,38.0,24.0,15.0,11.0,6.0,7.0,6.0,6.0,3.0,13.0,15.0,5.0,1.0,3.0,3.0,4.0,8.0,12.0,9.0,0.0,2.0,720.0,429.0,,,15.0,14.0,145.0,83.0,58.0,41.0,,
18.08.2018 19:00,Вест Хэм,Борнмут,1,2,61.0,39.0,11.0,12.0,5.0,5.0,3.0,3.0,3.0,4.0,9.0,15.0,6.0,4.0,1.0,0.0,3.0,4.0,14.0,10.0,6.0,2.0,493.0,322.0,,,20.0,11.0,126.0,88.0,54.0,44.0,,
18.08.2018 19:00,Лестер,Вулверхэмптон,2,0,43.0,57.0,6.0,11.0,2.0,3.0,2.0,7.0,2.0,1.0,9.0,10.0,1.0,9.0,0.0,1.0,3.0,0.0,10.0,8.0,2.0,1.0,382.0,500.0,,,24.0,20.0,104.0,130.0,37.0,75.0,1.0,0.0
18.08.2018 19:00,Тоттенхэм,Фулхэм,3,1,60.0,40.0,25.0,10.0,11.0,3.0,10.0,5.0,4.0,2.0,8.0,10.0,5.0,2.0,1.0,3.0,2.0,8.0,9.0,5.0,,,629.0,435.0,,,12.0,13.0,139.0,79.0,72.0,26.0,,
18.08.2018 19:00,Эвертон,Саутгемптон,2,1,58.0,42.0,14.0,15.0,7.0,4.0,4.0,6.0,3.0,5.0,23.0,10.0,2.0,5.0,2.0,3.0,3.0,5.0,8.0,20.0,0.0,5.0,423.0,299.0,,,16.0,13.0,130.0,73.0,59.0,39.0,,
18.08.2018 16:30,Кардифф,Ньюкасл Юнайтед,0,0,51.0,49.0,12.0,12.0,1.0,6.0,6.0,1.0,5.0,5.0,17.0,15.0,5.0,5.0,2.0,0.0,6.0,1.0,14.0,16.0,2.0,2.0,314.0,305.0,,,21.0,11.0,133.0,94.0,50.0,29.0,0.0,1.0
12.08.2018 20:00,Арсенал,Манчестер Сити,0,2,42.0,58.0,9.0,17.0,3.0,8.0,4.0,5.0,2.0,4.0,15.0,14.0,2.0,10.0,7.0,2.0,6.0,3.0,11.0,14.0,2.0,2.0,401.0,555.0,,,22.0,6.0,98.0,121.0,43.0,54.0,,
12.08.2018 17:30,Ливерпуль,Вест Хэм,4,0,65.0,35.0,18.0,5.0,8.0,2.0,7.0,2.0,3.0,1.0,12.0,18.0,5.0,4.0,5.0,3.0,2.0,4.0,14.0,9.0,1.0,2.0,673.0,360.0,,,19.0,22.0,119.0,82.0,66.0,30.0,,
12.08.2018 17:30,Саутгемптон,Бёрнли,0,0,48.0,52.0,18.0,16.0,3.0,6.0,6.0,6.0,9.0,4.0,14.0,13.0,8.0,5.0,2.0,4.0,6.0,3.0,10.0,9.0,0.0,1.0,368.0,406.0,,,14.0,9.0,90.0,132.0,52.0,51.0,,
11.08.2018 21:30,Вулверхэмптон,Эвертон,2,2,57.0,43.0,11.0,6.0,4.0,5.0,5.0,1.0,2.0,0.0,10.0,10.0,3.0,6.0,2.0,3.0,3.0,2.0,8.0,7.0,0.0,1.0,548.0,411.0,,,12.0,22.0,120.0,105.0,58.0,47.0,0.0,1.0
11.08.2018 19:00,Борнмут,Кардифф,2,0,63.0,37.0,12.0,10.0,4.0,1.0,6.0,5.0,2.0,4.0,10.0,11.0,7.0,4.0,0.0,2.0,1.0,2.0,11.0,9.0,1.0,1.0,502.0,287.0,,,11.0,21.0,104.0,96.0,63.0,41.0,,
11.08.2018 19:00,Уотфорд,Брайтон,2,0,53.0,47.0,19.0,6.0,5.0,0.0,9.0,5.0,5.0,1.0,19.0,10.0,8.0,2.0,0.0,3.0,0.0,3.0,10.0,16.0,2.0,2.0,437.0,385.0,,,17.0,18.0,116.0,75.0,56.0,37.0,,
11.08.2018 19:00,Фулхэм,Кристал Пэлас,0,2,66.0,34.0,15.0,10.0,6.0,9.0,4.0,0.0,5.0,1.0,13.0,11.0,5.0,5.0,2.0,3.0,7.0,6.0,9.0,11.0,1.0,2.0,671.0,345.0,,,24.0,18.0,153.0,81.0,65.0,47.0,,
11.08.2018 19:00,Хаддерсфилд,Челси,0,3,37.0,63.0,6.0,13.0,1.0,4.0,4.0,3.0,1.0,6.0,9.0,10.0,2.0,5.0,2.0,1.0,1.0,1.0,9.0,8.0,2.0,1.0,372.0,658.0,,,27.0,12.0,106.0,115.0,51.0,41.0,,
11.08.2018 16:30,Ньюкасл Юнайтед,Тоттенхэм,1,2,40.0,60.0,15.0,15.0,2.0,5.0,8.0,7.0,5.0,3.0,12.0,12.0,3.0,5.0,1.0,0.0,3.0,1.0,11.0,12.0,2.0,2.0,387.0,574.0,,,16.0,25.0,129.0,139.0,36.0,44.0,,
11.08.2018 00:00,Манчестер Юнайтед,Лестер,2,1,46.0,54.0,8.0,13.0,6.0,4.0,1.0,3.0,1.0,6.0,9.0,15.0,2.0,5.0,4.0,2.0,3.0,4.0,11.0,8.0,2.0,1.0,485.0,543.0,,,25.0,14.0,111.0,126.0,33.0,83.0,,
