Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки,К1 Вбрасывания,К2 Вбрасывания,К1 Завершено передач,К2 Завершено передач
21.09.2019 00:00,Саутгемптон,Борнмут,1,3,65.0,35.0,25.0,6.0,6.0,3.0,11.0,1.0,8.0,2.0,10.0,9.0,4.0,5.0,1.0,2.0,0.0,5.0,8.0,9.0,1.0,3.0,554.0,300.0,30.0,8.0,140.0,102.0,64.0,29.0,,,,,429.0,178.0
17.09.2019 00:00,Астон Вилла,Вест Хэм,0,0,47.0,53.0,10.0,13.0,5.0,1.0,4.0,5.0,1.0,7.0,15.0,16.0,2.0,4.0,3.0,3.0,1.0,5.0,13.0,12.0,2.0,3.0,408.0,466.0,19.0,20.0,109.0,116.0,51.0,58.0,0.0,1.0,,,329.0,386.0
15.09.2019 20:30,Уотфорд,Арсенал,2,2,53.0,47.0,31.0,7.0,10.0,4.0,15.0,2.0,6.0,1.0,3.0,15.0,7.0,1.0,1.0,0.0,2.0,8.0,14.0,4.0,3.0,3.0,499.0,466.0,17.0,12.0,118.0,105.0,80.0,38.0,,,,,441.0,385.0
15.09.2019 18:00,Борнмут,Эвертон,3,1,40.0,60.0,13.0,14.0,6.0,5.0,4.0,5.0,3.0,4.0,14.0,9.0,7.0,7.0,4.0,0.0,4.0,3.0,5.0,14.0,0.0,4.0,327.0,480.0,17.0,21.0,84.0,119.0,29.0,45.0,,,,,226.0,365.0
14.09.2019 21:30,Норвич,Манчестер Сити,3,2,31.0,69.0,7.0,25.0,3.0,8.0,3.0,6.0,1.0,11.0,7.0,9.0,3.0,16.0,1.0,0.0,6.0,0.0,8.0,7.0,3.0,1.0,314.0,666.0,16.0,15.0,51.0,180.0,21.0,129.0,,,,,233.0,590.0
14.09.2019 19:00,Брайтон,Бёрнли,1,1,63.0,37.0,14.0,7.0,5.0,1.0,7.0,6.0,2.0,0.0,10.0,15.0,3.0,6.0,2.0,2.0,0.0,4.0,13.0,7.0,0.0,2.0,493.0,281.0,23.0,17.0,116.0,89.0,64.0,41.0,,,,,373.0,180.0
14.09.2019 19:00,Вулверхэмптон,Челси,2,5,44.0,56.0,11.0,15.0,4.0,6.0,4.0,7.0,3.0,2.0,12.0,9.0,7.0,5.0,1.0,1.0,1.0,2.0,8.0,11.0,1.0,2.0,431.0,554.0,17.0,20.0,123.0,99.0,62.0,41.0,,,,,332.0,473.0
14.09.2019 19:00,Манчестер Юнайтед,Лестер,1,0,42.0,58.0,10.0,9.0,5.0,3.0,5.0,4.0,0.0,2.0,15.0,14.0,3.0,9.0,0.0,2.0,3.0,4.0,14.0,14.0,1.0,2.0,335.0,446.0,18.0,30.0,117.0,104.0,43.0,60.0,,,,,251.0,354.0
14.09.2019 19:00,Тоттенхэм,Кристал Пэлас,4,0,64.0,36.0,13.0,11.0,5.0,6.0,7.0,2.0,1.0,3.0,12.0,21.0,4.0,3.0,1.0,0.0,6.0,1.0,19.0,11.0,4.0,3.0,639.0,358.0,14.0,15.0,139.0,85.0,53.0,30.0,,,,,561.0,276.0
14.09.2019 19:00,Шеффилд Юнайтед,Саутгемптон,0,1,49.0,51.0,17.0,11.0,4.0,7.0,8.0,3.0,5.0,1.0,8.0,13.0,12.0,6.0,3.0,1.0,6.0,4.0,10.0,7.0,1.0,1.0,412.0,457.0,21.0,18.0,98.0,102.0,72.0,40.0,1.0,0.0,,,308.0,354.0
14.09.2019 16:30,Ливерпуль,Ньюкасл Юнайтед,3,1,76.0,24.0,21.0,8.0,9.0,1.0,9.0,4.0,3.0,3.0,13.0,7.0,10.0,1.0,2.0,8.0,0.0,6.0,5.0,4.0,,,840.0,276.0,13.0,19.0,184.0,77.0,92.0,19.0,,,,,760.0,198.0
01.09.2019 20:30,Арсенал,Тоттенхэм,2,2,55.0,45.0,26.0,13.0,8.0,9.0,10.0,3.0,8.0,1.0,21.0,13.0,11.0,6.0,3.0,1.0,7.0,6.0,13.0,19.0,3.0,5.0,453.0,388.0,24.0,14.0,135.0,69.0,70.0,29.0,,,,,382.0,302.0
01.09.2019 18:00,Эвертон,Вулверхэмптон,3,2,59.0,41.0,15.0,8.0,6.0,5.0,3.0,1.0,6.0,2.0,14.0,13.0,7.0,7.0,1.0,2.0,3.0,3.0,12.0,12.0,1.0,6.0,451.0,320.0,23.0,19.0,140.0,78.0,58.0,42.0,0.0,1.0,,,360.0,212.0
31.08.2019 21:30,Бёрнли,Ливерпуль,0,3,37.0,63.0,7.0,15.0,2.0,7.0,4.0,2.0,1.0,6.0,17.0,15.0,6.0,4.0,5.0,1.0,4.0,2.0,10.0,16.0,,,318.0,568.0,15.0,10.0,86.0,129.0,37.0,49.0,,,,,189.0,419.0
31.08.2019 19:00,Вест Хэм,Норвич,2,0,49.0,51.0,18.0,8.0,8.0,3.0,7.0,3.0,3.0,2.0,13.0,18.0,8.0,2.0,2.0,3.0,3.0,6.0,16.0,10.0,2.0,1.0,474.0,500.0,28.0,14.0,144.0,99.0,59.0,45.0,,,,,391.0,417.0
31.08.2019 19:00,Кристал Пэлас,Астон Вилла,1,0,53.0,47.0,22.0,10.0,5.0,2.0,10.0,3.0,7.0,5.0,15.0,17.0,13.0,2.0,2.0,0.0,2.0,4.0,15.0,16.0,2.0,6.0,407.0,379.0,14.0,15.0,92.0,97.0,68.0,38.0,0.0,1.0,,,322.0,297.0
31.08.2019 19:00,Лестер,Борнмут,3,1,55.0,45.0,13.0,8.0,5.0,2.0,5.0,2.0,3.0,4.0,12.0,11.0,4.0,5.0,2.0,1.0,1.0,2.0,9.0,11.0,1.0,3.0,542.0,432.0,22.0,13.0,125.0,122.0,56.0,56.0,,,,,435.0,333.0
31.08.2019 19:00,Манчестер Сити,Брайтон,4,0,54.0,46.0,15.0,6.0,6.0,2.0,8.0,1.0,1.0,3.0,9.0,12.0,8.0,1.0,1.0,3.0,2.0,2.0,10.0,6.0,1.0,1.0,598.0,523.0,15.0,17.0,115.0,63.0,54.0,46.0,,,,,530.0,439.0
31.08.2019 19:00,Ньюкасл Юнайтед,Уотфорд,1,1,49.0,51.0,13.0,13.0,5.0,3.0,3.0,5.0,5.0,5.0,12.0,12.0,6.0,5.0,6.0,0.0,2.0,4.0,5.0,11.0,2.0,3.0,468.0,498.0,15.0,14.0,127.0,109.0,56.0,35.0,,,,,357.0,386.0
31.08.2019 19:00,Челси,Шеффилд Юнайтед,2,2,62.0,38.0,13.0,8.0,5.0,2.0,5.0,5.0,3.0,1.0,11.0,9.0,3.0,4.0,2.0,0.0,0.0,3.0,6.0,11.0,0.0,1.0,719.0,429.0,16.0,15.0,121.0,120.0,42.0,29.0,,,,,621.0,336.0
31.08.2019 16:30,Саутгемптон,Манчестер Юнайтед,1,1,42.0,58.0,10.0,21.0,2.0,8.0,5.0,9.0,3.0,4.0,8.0,17.0,2.0,3.0,0.0,1.0,7.0,1.0,17.0,7.0,3.0,2.0,375.0,537.0,23.0,19.0,107.0,135.0,55.0,68.0,1.0,0.0,,,276.0,425.0
25.08.2019 20:30,Вулверхэмптон,Бёрнли,1,1,65.0,35.0,17.0,13.0,2.0,4.0,8.0,6.0,7.0,3.0,11.0,10.0,4.0,3.0,1.0,1.0,3.0,1.0,9.0,11.0,0.0,2.0,583.0,307.0,9.0,11.0,145.0,95.0,60.0,40.0,,,,,463.0,204.0
25.08.2019 20:30,Тоттенхэм,Ньюкасл Юнайтед,0,1,80.0,20.0,17.0,8.0,2.0,3.0,8.0,2.0,7.0,3.0,9.0,11.0,6.0,6.0,1.0,4.0,2.0,2.0,10.0,5.0,2.0,2.0,760.0,194.0,9.0,16.0,173.0,55.0,104.0,26.0,,,,,689.0,140.0
25.08.2019 18:00,Борнмут,Манчестер Сити,1,3,26.0,74.0,10.0,19.0,7.0,5.0,2.0,4.0,1.0,10.0,16.0,9.0,4.0,5.0,2.0,4.0,2.0,6.0,7.0,13.0,1.0,3.0,249.0,728.0,10.0,15.0,78.0,121.0,32.0,47.0,,,,,179.0,648.0
24.08.2019 21:30,Ливерпуль,Арсенал,3,1,53.0,47.0,25.0,9.0,5.0,3.0,6.0,4.0,14.0,2.0,9.0,9.0,6.0,4.0,1.0,5.0,2.0,2.0,8.0,5.0,1.0,1.0,553.0,516.0,24.0,16.0,152.0,81.0,110.0,32.0,,,,,474.0,447.0
24.08.2019 19:00,Брайтон,Саутгемптон,0,2,51.0,49.0,12.0,12.0,3.0,4.0,6.0,5.0,3.0,3.0,10.0,11.0,8.0,5.0,1.0,0.0,2.0,3.0,9.0,10.0,1.0,3.0,392.0,391.0,17.0,19.0,65.0,100.0,48.0,34.0,1.0,0.0,,,295.0,292.0
24.08.2019 19:00,Манчестер Юнайтед,Кристал Пэлас,1,2,71.0,29.0,22.0,5.0,3.0,3.0,13.0,1.0,6.0,1.0,17.0,8.0,8.0,1.0,0.0,0.0,1.0,2.0,8.0,18.0,2.0,4.0,562.0,231.0,7.0,25.0,110.0,60.0,57.0,19.0,,,,,481.0,141.0
24.08.2019 19:00,Уотфорд,Вест Хэм,1,3,55.0,45.0,23.0,16.0,3.0,10.0,10.0,4.0,10.0,2.0,13.0,12.0,8.0,7.0,1.0,2.0,7.0,2.0,12.0,11.0,1.0,1.0,465.0,386.0,19.0,16.0,87.0,73.0,59.0,35.0,,,,,390.0,306.0
24.08.2019 19:00,Шеффилд Юнайтед,Лестер,1,2,49.0,51.0,8.0,10.0,3.0,2.0,3.0,4.0,2.0,4.0,11.0,12.0,7.0,4.0,1.0,5.0,0.0,2.0,11.0,6.0,1.0,0.0,421.0,452.0,15.0,13.0,100.0,68.0,71.0,35.0,,,,,316.0,358.0
24.08.2019 16:30,Норвич,Челси,2,3,47.0,53.0,6.0,23.0,5.0,8.0,1.0,5.0,0.0,10.0,9.0,10.0,1.0,8.0,0.0,0.0,5.0,3.0,9.0,9.0,1.0,1.0,481.0,543.0,17.0,25.0,102.0,129.0,29.0,65.0,,,,,391.0,457.0
24.08.2019 00:00,Астон Вилла,Эвертон,2,0,35.0,65.0,7.0,12.0,3.0,1.0,2.0,7.0,2.0,4.0,19.0,18.0,0.0,6.0,8.0,1.0,1.0,1.0,10.0,18.0,2.0,3.0,301.0,539.0,11.0,16.0,97.0,134.0,39.0,72.0,,,,,219.0,435.0
20.08.2019 00:00,Вулверхэмптон,Манчестер Юнайтед,1,1,35.0,65.0,6.0,9.0,2.0,2.0,3.0,4.0,1.0,3.0,10.0,16.0,4.0,6.0,1.0,1.0,1.0,1.0,17.0,8.0,2.0,2.0,352.0,652.0,16.0,23.0,88.0,153.0,32.0,51.0,,,,,263.0,566.0
18.08.2019 20:30,Челси,Лестер,1,1,50.0,50.0,14.0,12.0,5.0,3.0,7.0,7.0,2.0,2.0,17.0,12.0,4.0,5.0,3.0,3.0,2.0,4.0,9.0,14.0,1.0,0.0,450.0,449.0,25.0,29.0,119.0,132.0,47.0,52.0,,,,,354.0,346.0
18.08.2019 18:00,Шеффилд Юнайтед,Кристал Пэлас,1,0,43.0,57.0,15.0,6.0,3.0,4.0,6.0,0.0,6.0,2.0,12.0,18.0,8.0,4.0,0.0,1.0,4.0,2.0,16.0,11.0,3.0,1.0,350.0,491.0,21.0,24.0,93.0,126.0,80.0,42.0,,,,,272.0,386.0
17.08.2019 21:30,Манчестер Сити,Тоттенхэм,2,2,56.0,44.0,30.0,3.0,10.0,2.0,8.0,1.0,12.0,0.0,5.0,14.0,13.0,2.0,3.0,1.0,0.0,8.0,14.0,4.0,1.0,0.0,611.0,506.0,14.0,16.0,168.0,43.0,104.0,15.0,,,,,550.0,421.0
17.08.2019 19:00,Астон Вилла,Борнмут,1,2,63.0,37.0,22.0,12.0,7.0,4.0,9.0,4.0,6.0,4.0,15.0,13.0,10.0,5.0,5.0,2.0,2.0,6.0,10.0,13.0,0.0,2.0,490.0,295.0,8.0,16.0,122.0,80.0,61.0,47.0,,,,,401.0,206.0
17.08.2019 19:00,Брайтон,Вест Хэм,1,1,57.0,43.0,16.0,8.0,4.0,3.0,9.0,4.0,3.0,1.0,13.0,14.0,8.0,6.0,2.0,4.0,2.0,3.0,11.0,10.0,0.0,2.0,497.0,377.0,22.0,22.0,123.0,126.0,56.0,31.0,,,,,389.0,276.0
17.08.2019 19:00,Норвич,Ньюкасл Юнайтед,3,1,63.0,37.0,15.0,10.0,8.0,3.0,3.0,7.0,4.0,0.0,13.0,11.0,7.0,5.0,2.0,1.0,2.0,5.0,9.0,11.0,1.0,3.0,603.0,336.0,13.0,13.0,119.0,93.0,51.0,37.0,,,,,521.0,264.0
17.08.2019 19:00,Саутгемптон,Ливерпуль,1,2,37.0,63.0,14.0,15.0,3.0,6.0,7.0,6.0,4.0,3.0,7.0,14.0,5.0,9.0,4.0,1.0,4.0,2.0,10.0,6.0,2.0,1.0,296.0,530.0,14.0,7.0,103.0,113.0,44.0,54.0,,,,,193.0,404.0
17.08.2019 19:00,Эвертон,Уотфорд,1,0,44.0,56.0,12.0,8.0,2.0,2.0,6.0,4.0,4.0,2.0,11.0,13.0,4.0,7.0,3.0,1.0,2.0,1.0,11.0,11.0,2.0,3.0,303.0,388.0,19.0,34.0,93.0,101.0,36.0,75.0,,,,,201.0,276.0
17.08.2019 16:30,Арсенал,Бёрнли,2,1,68.0,32.0,16.0,18.0,9.0,5.0,4.0,9.0,3.0,4.0,12.0,19.0,10.0,7.0,5.0,1.0,4.0,7.0,13.0,11.0,2.0,1.0,529.0,234.0,12.0,18.0,68.0,64.0,37.0,43.0,,,,,446.0,155.0
11.08.2019 20:30,Манчестер Юнайтед,Челси,4,0,46.0,54.0,11.0,18.0,5.0,7.0,2.0,7.0,4.0,4.0,12.0,17.0,3.0,5.0,2.0,0.0,7.0,1.0,15.0,13.0,3.0,4.0,449.0,523.0,16.0,20.0,80.0,140.0,51.0,51.0,,,,,364.0,442.0
11.08.2019 18:00,Лестер,Вулверхэмптон,0,0,70.0,30.0,15.0,8.0,1.0,2.0,9.0,4.0,5.0,2.0,12.0,4.0,12.0,3.0,0.0,1.0,2.0,1.0,3.0,13.0,0.0,2.0,665.0,291.0,20.0,18.0,165.0,79.0,81.0,28.0,,,,,565.0,203.0
11.08.2019 18:00,Ньюкасл Юнайтед,Арсенал,0,1,38.0,62.0,9.0,8.0,2.0,2.0,4.0,4.0,3.0,2.0,10.0,17.0,5.0,3.0,1.0,3.0,1.0,2.0,12.0,7.0,1.0,3.0,378.0,616.0,27.0,10.0,103.0,137.0,48.0,52.0,,,,,288.0,524.0
10.08.2019 21:30,Тоттенхэм,Астон Вилла,3,1,70.0,30.0,31.0,7.0,7.0,4.0,14.0,2.0,10.0,1.0,9.0,14.0,14.0,0.0,1.0,0.0,3.0,4.0,13.0,9.0,1.0,0.0,587.0,256.0,16.0,28.0,152.0,51.0,91.0,16.0,,,,,526.0,200.0
10.08.2019 19:00,Бёрнли,Саутгемптон,3,0,46.0,54.0,10.0,11.0,4.0,3.0,4.0,5.0,2.0,3.0,13.0,10.0,2.0,7.0,5.0,1.0,3.0,1.0,6.0,12.0,,,332.0,393.0,21.0,8.0,95.0,115.0,33.0,32.0,,,,,183.0,249.0
10.08.2019 19:00,Борнмут,Шеффилд Юнайтед,1,1,53.0,47.0,13.0,8.0,3.0,3.0,7.0,4.0,3.0,1.0,19.0,11.0,3.0,4.0,1.0,1.0,2.0,2.0,10.0,19.0,2.0,1.0,485.0,428.0,19.0,15.0,102.0,104.0,36.0,45.0,,,,,384.0,332.0
10.08.2019 19:00,Кристал Пэлас,Эвертон,0,0,35.0,65.0,6.0,10.0,2.0,3.0,0.0,3.0,4.0,4.0,14.0,21.0,6.0,2.0,4.0,0.0,3.0,2.0,16.0,14.0,2.0,3.0,268.0,500.0,21.0,12.0,101.0,119.0,42.0,55.0,0.0,1.0,,,161.0,401.0
10.08.2019 19:00,Уотфорд,Брайтон,0,3,48.0,52.0,11.0,5.0,3.0,3.0,4.0,2.0,4.0,0.0,14.0,15.0,5.0,2.0,0.0,3.0,0.0,3.0,15.0,11.0,0.0,1.0,414.0,442.0,13.0,24.0,128.0,77.0,37.0,35.0,,,,,325.0,347.0
10.08.2019 16:30,Вест Хэм,Манчестер Сити,0,5,43.0,57.0,5.0,14.0,3.0,9.0,2.0,3.0,0.0,2.0,12.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,6.0,13.0,2.0,2.0,403.0,547.0,19.0,20.0,120.0,105.0,41.0,47.0,,,,,325.0,473.0
