Дата,Команда 1,Команда 2,К1 Счет,К2 Счет,К1 Владение мячом,К2 Владение мячом,К1 Удары,К2 Удары,К1 Удары в створ,К2 Удары в створ,К1 Удары мимо,К2 Удары мимо,К1 Блок-но ударов,К2 Блок-но ударов,К1 Штрафные,К2 Штрафные,К1 Угловые,К2 Угловые,К1 Офсайды,К2 Офсайды,К1 Вбрасывания,К2 Вбрасывания,К1 Сэйвы,К2 Сэйвы,К1 Фолы,К2 Фолы,К1 Желтые карточки,К2 Желтые карточки,К1 Всего передач,К2 Всего передач,К1 Завершено передач,К2 Завершено передач,К1 Oтборы,К2 Oтборы,К1 Атаки,К2 Атаки,К1 Опасные атаки,К2 Опасные атаки,К1 Красные карточки,К2 Красные карточки
16.10.2021 19:00,Манчестер Сити,Бёрнли,2,0,71.0,29.0,15.0,7.0,6.0,2.0,5.0,4.0,4.0,1.0,8.0,11.0,6.0,2.0,0.0,3.0,15.0,15.0,2.0,4.0,11.0,5.0,1.0,0.0,768.0,318.0,687.0,228.0,11.0,17.0,115.0,98.0,85.0,31.0,,
16.10.2021 19:00,Норвич,Брайтон,0,0,35.0,65.0,15.0,11.0,3.0,3.0,5.0,4.0,7.0,4.0,12.0,6.0,8.0,4.0,0.0,0.0,22.0,23.0,3.0,3.0,5.0,14.0,3.0,5.0,292.0,569.0,204.0,478.0,9.0,19.0,79.0,134.0,45.0,63.0,,
16.10.2021 19:00,Саутгемптон,Лидс,1,0,45.0,55.0,19.0,3.0,5.0,0.0,12.0,2.0,2.0,1.0,14.0,17.0,8.0,1.0,1.0,2.0,27.0,27.0,0.0,4.0,16.0,14.0,2.0,3.0,362.0,452.0,275.0,347.0,22.0,21.0,123.0,93.0,47.0,27.0,,
16.10.2021 16:30,Уотфорд,Ливерпуль,0,5,23.0,77.0,6.0,19.0,2.0,8.0,3.0,6.0,1.0,5.0,12.0,12.0,1.0,9.0,8.0,2.0,11.0,22.0,3.0,2.0,4.0,10.0,,,252.0,816.0,152.0,690.0,17.0,18.0,64.0,143.0,19.0,55.0,,
03.10.2021 20:30,Ливерпуль,Манчестер Сити,2,2,48.0,52.0,6.0,12.0,4.0,3.0,0.0,4.0,2.0,5.0,16.0,9.0,3.0,4.0,2.0,5.0,28.0,20.0,1.0,2.0,10.0,12.0,3.0,3.0,501.0,529.0,423.0,443.0,17.0,11.0,110.0,101.0,48.0,46.0,,
03.10.2021 18:00,Вест Хэм,Брентфорд,1,2,60.0,40.0,18.0,13.0,5.0,6.0,6.0,3.0,7.0,4.0,11.0,14.0,10.0,6.0,2.0,1.0,16.0,20.0,4.0,4.0,16.0,13.0,2.0,3.0,424.0,286.0,309.0,184.0,15.0,5.0,121.0,83.0,71.0,31.0,,
03.10.2021 18:00,Кристал Пэлас,Лестер,2,2,60.0,40.0,18.0,9.0,4.0,5.0,9.0,2.0,5.0,2.0,14.0,18.0,1.0,3.0,2.0,1.0,30.0,15.0,3.0,2.0,15.0,11.0,2.0,3.0,557.0,382.0,446.0,262.0,16.0,30.0,127.0,99.0,53.0,29.0,,
03.10.2021 18:00,Тоттенхэм,Астон Вилла,2,1,56.0,44.0,17.0,14.0,8.0,3.0,6.0,5.0,3.0,6.0,12.0,11.0,5.0,8.0,0.0,1.0,22.0,18.0,2.0,6.0,11.0,14.0,2.0,1.0,438.0,318.0,349.0,226.0,14.0,21.0,111.0,92.0,41.0,55.0,,
02.10.2021 21:30,Брайтон,Арсенал,0,0,58.0,42.0,21.0,8.0,2.0,2.0,12.0,5.0,7.0,1.0,5.0,9.0,8.0,5.0,1.0,1.0,19.0,17.0,2.0,2.0,8.0,5.0,2.0,1.0,497.0,355.0,420.0,268.0,16.0,8.0,115.0,84.0,54.0,41.0,,
02.10.2021 19:00,Бёрнли,Норвич,0,0,56.0,44.0,14.0,11.0,4.0,2.0,3.0,3.0,7.0,6.0,3.0,12.0,9.0,5.0,2.0,1.0,26.0,16.0,2.0,4.0,13.0,3.0,5.0,2.0,432.0,356.0,418.0,344.0,13.0,16.0,137.0,71.0,81.0,48.0,,
02.10.2021 19:00,Вулверхэмптон,Ньюкасл Юнайтед,2,1,52.0,48.0,7.0,8.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,15.0,0.0,4.0,2.0,1.0,23.0,27.0,1.0,1.0,15.0,5.0,0.0,2.0,460.0,406.0,388.0,323.0,25.0,14.0,86.0,134.0,30.0,52.0,,
02.10.2021 19:00,Лидс,Уотфорд,1,0,67.0,33.0,20.0,5.0,4.0,1.0,10.0,2.0,6.0,2.0,14.0,10.0,6.0,3.0,0.0,0.0,21.0,24.0,1.0,3.0,10.0,16.0,0.0,3.0,497.0,242.0,405.0,157.0,14.0,20.0,121.0,77.0,69.0,29.0,,
02.10.2021 19:00,Челси,Саутгемптон,3,1,62.0,38.0,20.0,6.0,9.0,2.0,6.0,3.0,5.0,1.0,11.0,12.0,7.0,2.0,1.0,0.0,31.0,17.0,1.0,6.0,11.0,13.0,1.0,3.0,546.0,344.0,468.0,258.0,16.0,24.0,117.0,110.0,45.0,32.0,0.0,1.0
02.10.2021 16:30,Манчестер Юнайтед,Эвертон,1,1,71.0,29.0,13.0,12.0,6.0,2.0,6.0,6.0,1.0,4.0,12.0,11.0,10.0,1.0,2.0,2.0,32.0,15.0,1.0,5.0,10.0,9.0,1.0,1.0,700.0,268.0,674.0,250.0,7.0,20.0,154.0,73.0,96.0,32.0,,
28.09.2021 00:00,Кристал Пэлас,Брайтон,1,1,47.0,53.0,8.0,8.0,3.0,4.0,2.0,2.0,3.0,2.0,9.0,13.0,6.0,5.0,1.0,0.0,22.0,14.0,3.0,2.0,12.0,10.0,2.0,5.0,498.0,565.0,414.0,466.0,17.0,29.0,116.0,108.0,58.0,38.0,,
26.09.2021 20:30,Арсенал,Тоттенхэм,3,1,47.0,53.0,12.0,10.0,7.0,4.0,4.0,5.0,1.0,1.0,17.0,14.0,4.0,4.0,2.0,4.0,13.0,27.0,3.0,4.0,12.0,13.0,2.0,1.0,431.0,485.0,357.0,413.0,22.0,14.0,99.0,115.0,37.0,31.0,,
26.09.2021 18:00,Саутгемптон,Вулверхэмптон,0,1,57.0,43.0,18.0,5.0,6.0,3.0,5.0,0.0,7.0,2.0,6.0,15.0,5.0,5.0,3.0,1.0,22.0,19.0,2.0,6.0,12.0,8.0,,,497.0,383.0,416.0,283.0,13.0,12.0,119.0,96.0,64.0,36.0,,
25.09.2021 21:30,Брентфорд,Ливерпуль,3,3,33.0,67.0,12.0,16.0,4.0,6.0,6.0,6.0,2.0,4.0,11.0,12.0,2.0,11.0,4.0,4.0,14.0,14.0,3.0,1.0,8.0,7.0,1.0,1.0,271.0,561.0,175.0,456.0,14.0,11.0,85.0,126.0,35.0,70.0,,
25.09.2021 19:00,Лестер,Бёрнли,2,2,67.0,33.0,22.0,9.0,5.0,3.0,6.0,4.0,11.0,2.0,11.0,11.0,8.0,3.0,1.0,4.0,26.0,18.0,1.0,3.0,10.0,8.0,2.0,4.0,576.0,286.0,480.0,195.0,17.0,13.0,99.0,99.0,75.0,39.0,,
25.09.2021 19:00,Лидс,Вест Хэм,1,2,54.0,46.0,15.0,20.0,5.0,7.0,4.0,9.0,6.0,4.0,7.0,12.0,5.0,7.0,2.0,0.0,15.0,22.0,5.0,4.0,10.0,6.0,3.0,2.0,414.0,348.0,335.0,272.0,16.0,15.0,85.0,93.0,40.0,48.0,,
25.09.2021 19:00,Уотфорд,Ньюкасл Юнайтед,1,1,52.0,48.0,15.0,20.0,4.0,6.0,6.0,8.0,5.0,6.0,15.0,20.0,5.0,6.0,1.0,1.0,26.0,16.0,5.0,3.0,19.0,12.0,4.0,3.0,364.0,335.0,275.0,255.0,13.0,22.0,118.0,104.0,40.0,34.0,,
25.09.2021 19:00,Эвертон,Норвич,2,0,47.0,53.0,11.0,10.0,4.0,2.0,3.0,5.0,4.0,3.0,9.0,11.0,6.0,4.0,1.0,0.0,22.0,25.0,2.0,2.0,12.0,9.0,2.0,3.0,420.0,487.0,344.0,406.0,18.0,12.0,110.0,92.0,48.0,44.0,,
25.09.2021 16:30,Манчестер Юнайтед,Астон Вилла,0,1,59.0,41.0,28.0,7.0,4.0,3.0,11.0,3.0,13.0,1.0,14.0,11.0,5.0,5.0,2.0,3.0,27.0,25.0,2.0,4.0,9.0,13.0,2.0,2.0,409.0,271.0,313.0,187.0,12.0,9.0,91.0,95.0,57.0,42.0,,
25.09.2021 16:30,Челси,Манчестер Сити,0,1,41.0,59.0,5.0,15.0,0.0,4.0,1.0,5.0,4.0,6.0,13.0,15.0,4.0,13.0,3.0,4.0,14.0,12.0,3.0,0.0,12.0,10.0,3.0,2.0,413.0,598.0,325.0,524.0,13.0,16.0,73.0,135.0,30.0,74.0,,
19.09.2021 20:30,Тоттенхэм,Челси,0,3,47.0,53.0,8.0,20.0,2.0,10.0,4.0,3.0,2.0,7.0,15.0,4.0,5.0,11.0,0.0,1.0,16.0,16.0,7.0,2.0,4.0,15.0,0.0,1.0,479.0,525.0,395.0,453.0,20.0,15.0,109.0,112.0,30.0,64.0,,
19.09.2021 18:00,Брайтон,Лестер,2,1,37.0,63.0,12.0,14.0,5.0,3.0,4.0,5.0,3.0,6.0,7.0,11.0,4.0,9.0,3.0,2.0,16.0,27.0,2.0,3.0,8.0,10.0,2.0,1.0,318.0,542.0,244.0,463.0,19.0,17.0,86.0,125.0,34.0,61.0,,
19.09.2021 18:00,Вест Хэм,Манчестер Юнайтед,1,2,40.0,60.0,13.0,17.0,4.0,10.0,5.0,4.0,4.0,3.0,7.0,7.0,2.0,11.0,2.0,0.0,15.0,13.0,8.0,3.0,5.0,8.0,,,417.0,624.0,326.0,555.0,14.0,14.0,70.0,134.0,41.0,75.0,,
18.09.2021 21:30,Астон Вилла,Эвертон,3,0,56.0,44.0,15.0,11.0,3.0,1.0,6.0,5.0,6.0,5.0,12.0,7.0,5.0,4.0,0.0,2.0,15.0,22.0,1.0,1.0,7.0,10.0,1.0,1.0,384.0,310.0,308.0,228.0,10.0,22.0,119.0,72.0,48.0,39.0,,
18.09.2021 19:00,Бёрнли,Арсенал,0,1,45.0,55.0,18.0,13.0,3.0,3.0,10.0,4.0,5.0,6.0,11.0,13.0,8.0,3.0,4.0,2.0,20.0,14.0,2.0,3.0,9.0,8.0,2.0,1.0,392.0,523.0,291.0,420.0,13.0,18.0,127.0,98.0,74.0,41.0,,
18.09.2021 19:00,Ливерпуль,Кристал Пэлас,3,0,60.0,40.0,25.0,13.0,10.0,2.0,5.0,5.0,10.0,6.0,14.0,15.0,10.0,5.0,1.0,3.0,18.0,19.0,2.0,7.0,17.0,11.0,3.0,1.0,490.0,332.0,412.0,253.0,22.0,24.0,114.0,74.0,75.0,51.0,,
18.09.2021 19:00,Манчестер Сити,Саутгемптон,0,0,64.0,36.0,16.0,10.0,1.0,2.0,8.0,2.0,7.0,6.0,10.0,8.0,8.0,5.0,4.0,0.0,21.0,17.0,2.0,1.0,5.0,12.0,0.0,2.0,555.0,319.0,483.0,239.0,13.0,21.0,110.0,89.0,66.0,34.0,,
18.09.2021 19:00,Норвич,Уотфорд,1,3,49.0,51.0,12.0,12.0,5.0,8.0,3.0,3.0,4.0,1.0,14.0,11.0,4.0,8.0,1.0,0.0,25.0,25.0,5.0,4.0,10.0,14.0,1.0,1.0,374.0,396.0,303.0,313.0,17.0,11.0,100.0,92.0,48.0,47.0,,
18.09.2021 16:30,Вулверхэмптон,Брентфорд,0,2,62.0,38.0,11.0,9.0,0.0,3.0,8.0,5.0,3.0,1.0,9.0,12.0,4.0,2.0,2.0,2.0,25.0,16.0,1.0,0.0,10.0,7.0,4.0,4.0,519.0,323.0,431.0,238.0,9.0,15.0,116.0,93.0,69.0,25.0,0.0,1.0
18.09.2021 00:00,Ньюкасл Юнайтед,Лидс,1,1,35.0,65.0,17.0,22.0,7.0,9.0,8.0,9.0,2.0,4.0,13.0,10.0,4.0,5.0,1.0,1.0,10.0,26.0,8.0,6.0,9.0,11.0,2.0,2.0,301.0,540.0,209.0,458.0,17.0,19.0,72.0,112.0,40.0,57.0,,
14.09.2021 00:00,Эвертон,Бёрнли,3,1,52.0,48.0,14.0,11.0,6.0,6.0,4.0,3.0,4.0,2.0,8.0,5.0,4.0,6.0,2.0,2.0,27.0,28.0,5.0,3.0,3.0,6.0,1.0,1.0,416.0,384.0,304.0,250.0,10.0,10.0,99.0,137.0,53.0,41.0,,
12.09.2021 20:30,Лидс,Ливерпуль,0,3,44.0,56.0,9.0,30.0,4.0,9.0,4.0,6.0,1.0,15.0,12.0,11.0,2.0,11.0,2.0,4.0,13.0,21.0,6.0,4.0,9.0,8.0,2.0,1.0,404.0,524.0,328.0,454.0,16.0,8.0,69.0,108.0,47.0,59.0,1.0,0.0
11.09.2021 21:30,Челси,Астон Вилла,3,0,57.0,43.0,12.0,18.0,4.0,6.0,6.0,3.0,2.0,9.0,12.0,14.0,4.0,11.0,2.0,1.0,17.0,16.0,6.0,1.0,11.0,11.0,1.0,4.0,476.0,344.0,391.0,263.0,15.0,12.0,80.0,117.0,32.0,68.0,,
11.09.2021 19:00,Арсенал,Норвич,1,0,52.0,48.0,30.0,10.0,7.0,1.0,13.0,3.0,10.0,6.0,8.0,10.0,8.0,4.0,2.0,0.0,18.0,25.0,1.0,6.0,9.0,11.0,1.0,2.0,437.0,408.0,359.0,320.0,16.0,20.0,110.0,83.0,62.0,50.0,,
11.09.2021 19:00,Брентфорд,Брайтон,0,1,41.0,59.0,7.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,13.0,8.0,1.0,5.0,0.0,2.0,22.0,30.0,1.0,1.0,9.0,12.0,3.0,2.0,336.0,496.0,245.0,393.0,21.0,16.0,67.0,104.0,39.0,50.0,,
11.09.2021 19:00,Лестер,Манчестер Сити,0,1,39.0,61.0,6.0,25.0,1.0,8.0,3.0,7.0,2.0,10.0,15.0,4.0,5.0,8.0,2.0,4.0,12.0,20.0,7.0,1.0,4.0,11.0,1.0,2.0,364.0,557.0,287.0,493.0,18.0,14.0,58.0,122.0,30.0,81.0,,
11.09.2021 19:00,Манчестер Юнайтед,Ньюкасл Юнайтед,4,1,64.0,36.0,21.0,12.0,7.0,3.0,9.0,6.0,5.0,3.0,5.0,10.0,7.0,3.0,1.0,3.0,16.0,19.0,2.0,3.0,9.0,2.0,1.0,0.0,644.0,365.0,574.0,287.0,19.0,17.0,141.0,72.0,83.0,27.0,,
11.09.2021 19:00,Саутгемптон,Вест Хэм,0,0,42.0,58.0,11.0,13.0,3.0,3.0,5.0,3.0,3.0,7.0,14.0,8.0,5.0,4.0,0.0,2.0,14.0,11.0,3.0,3.0,10.0,12.0,3.0,3.0,390.0,541.0,304.0,456.0,8.0,14.0,73.0,115.0,34.0,57.0,0.0,1.0
11.09.2021 19:00,Уотфорд,Вулверхэмптон,0,2,44.0,56.0,6.0,14.0,2.0,5.0,4.0,6.0,0.0,3.0,15.0,15.0,6.0,8.0,1.0,2.0,20.0,13.0,3.0,2.0,15.0,13.0,3.0,3.0,370.0,485.0,293.0,415.0,20.0,19.0,86.0,126.0,42.0,52.0,,
11.09.2021 16:30,Кристал Пэлас,Тоттенхэм,3,0,62.0,38.0,18.0,2.0,4.0,1.0,7.0,1.0,7.0,0.0,10.0,14.0,8.0,2.0,0.0,0.0,28.0,19.0,1.0,1.0,13.0,15.0,2.0,3.0,498.0,314.0,404.0,226.0,17.0,16.0,119.0,102.0,71.0,22.0,0.0,1.0
29.08.2021 20:30,Вулверхэмптон,Манчестер Юнайтед,0,1,44.0,56.0,15.0,10.0,6.0,3.0,6.0,5.0,3.0,2.0,13.0,12.0,5.0,7.0,5.0,4.0,11.0,14.0,2.0,6.0,7.0,9.0,3.0,4.0,427.0,552.0,349.0,478.0,16.0,8.0,92.0,118.0,34.0,44.0,,
29.08.2021 18:00,Бёрнли,Лидс,1,1,36.0,64.0,12.0,12.0,3.0,2.0,5.0,5.0,4.0,5.0,11.0,15.0,5.0,5.0,2.0,2.0,19.0,20.0,1.0,2.0,13.0,9.0,4.0,3.0,291.0,521.0,198.0,426.0,23.0,17.0,106.0,114.0,40.0,58.0,,
29.08.2021 18:00,Тоттенхэм,Уотфорд,1,0,58.0,42.0,15.0,9.0,8.0,2.0,4.0,4.0,3.0,3.0,12.0,8.0,10.0,3.0,2.0,1.0,19.0,25.0,2.0,7.0,8.0,14.0,3.0,3.0,500.0,364.0,439.0,297.0,19.0,16.0,122.0,77.0,62.0,34.0,,
28.08.2021 21:30,Ливерпуль,Челси,1,1,66.0,34.0,24.0,6.0,7.0,3.0,12.0,1.0,5.0,2.0,5.0,14.0,12.0,3.0,0.0,2.0,16.0,21.0,2.0,6.0,13.0,4.0,0.0,2.0,695.0,370.0,598.0,268.0,16.0,26.0,167.0,59.0,110.0,26.0,0.0,1.0
28.08.2021 19:00,Астон Вилла,Брентфорд,1,1,46.0,54.0,7.0,9.0,5.0,2.0,2.0,1.0,0.0,6.0,16.0,16.0,3.0,2.0,1.0,2.0,18.0,21.0,1.0,4.0,15.0,14.0,3.0,3.0,364.0,435.0,269.0,334.0,13.0,16.0,98.0,82.0,46.0,43.0,,
28.08.2021 19:00,Брайтон,Эвертон,0,2,66.0,34.0,14.0,14.0,3.0,5.0,5.0,4.0,6.0,5.0,9.0,7.0,4.0,5.0,1.0,0.0,17.0,20.0,3.0,3.0,7.0,9.0,1.0,2.0,612.0,315.0,529.0,243.0,25.0,17.0,116.0,93.0,50.0,45.0,,
28.08.2021 19:00,Вест Хэм,Кристал Пэлас,2,2,46.0,54.0,14.0,9.0,4.0,2.0,3.0,3.0,7.0,4.0,9.0,11.0,5.0,3.0,1.0,2.0,32.0,18.0,0.0,2.0,10.0,7.0,1.0,0.0,378.0,462.0,295.0,380.0,16.0,13.0,116.0,102.0,64.0,46.0,,
28.08.2021 19:00,Норвич,Лестер,1,2,45.0,55.0,14.0,9.0,4.0,3.0,6.0,5.0,4.0,1.0,10.0,10.0,9.0,9.0,2.0,2.0,24.0,22.0,1.0,3.0,8.0,9.0,2.0,1.0,369.0,471.0,285.0,364.0,18.0,17.0,95.0,87.0,39.0,32.0,,
28.08.2021 19:00,Ньюкасл Юнайтед,Саутгемптон,2,2,36.0,64.0,10.0,22.0,5.0,6.0,5.0,7.0,0.0,9.0,5.0,15.0,4.0,4.0,5.0,0.0,13.0,19.0,4.0,3.0,11.0,6.0,3.0,3.0,293.0,525.0,203.0,451.0,31.0,15.0,86.0,141.0,32.0,65.0,,
28.08.2021 16:30,Манчестер Сити,Арсенал,5,0,81.0,19.0,25.0,1.0,10.0,0.0,5.0,1.0,10.0,0.0,10.0,6.0,14.0,0.0,1.0,3.0,25.0,12.0,0.0,5.0,5.0,7.0,1.0,2.0,757.0,185.0,693.0,125.0,14.0,9.0,135.0,50.0,91.0,14.0,0.0,1.0
24.08.2021 00:00,Вест Хэм,Лестер,4,1,51.0,49.0,19.0,5.0,7.0,1.0,10.0,2.0,2.0,2.0,8.0,10.0,10.0,0.0,2.0,0.0,24.0,15.0,0.0,3.0,8.0,8.0,0.0,1.0,502.0,508.0,431.0,427.0,15.0,13.0,126.0,86.0,80.0,21.0,0.0,1.0
22.08.2021 20:30,Арсенал,Челси,0,2,35.0,65.0,6.0,22.0,3.0,5.0,2.0,6.0,1.0,11.0,4.0,15.0,9.0,8.0,5.0,0.0,14.0,22.0,3.0,3.0,10.0,4.0,3.0,0.0,335.0,646.0,261.0,563.0,20.0,11.0,90.0,83.0,48.0,59.0,,
22.08.2021 18:00,Вулверхэмптон,Тоттенхэм,0,1,58.0,42.0,25.0,8.0,6.0,6.0,9.0,0.0,10.0,2.0,7.0,10.0,5.0,4.0,2.0,0.0,28.0,20.0,5.0,6.0,9.0,7.0,1.0,4.0,470.0,356.0,394.0,275.0,29.0,18.0,134.0,82.0,90.0,25.0,,
22.08.2021 18:00,Саутгемптон,Манчестер Юнайтед,1,1,36.0,64.0,8.0,15.0,3.0,4.0,4.0,7.0,1.0,4.0,13.0,12.0,7.0,7.0,0.0,2.0,19.0,18.0,3.0,2.0,12.0,10.0,2.0,3.0,291.0,520.0,201.0,414.0,23.0,19.0,99.0,105.0,40.0,50.0,,
21.08.2021 21:30,Брайтон,Уотфорд,2,0,57.0,43.0,13.0,10.0,3.0,1.0,5.0,5.0,5.0,4.0,7.0,12.0,7.0,2.0,1.0,1.0,13.0,22.0,1.0,1.0,11.0,6.0,4.0,0.0,585.0,441.0,502.0,365.0,19.0,12.0,104.0,85.0,59.0,63.0,,
21.08.2021 19:00,Астон Вилла,Ньюкасл Юнайтед,2,0,47.0,53.0,10.0,9.0,2.0,1.0,7.0,7.0,1.0,1.0,16.0,9.0,3.0,4.0,3.0,2.0,15.0,25.0,1.0,0.0,8.0,18.0,3.0,4.0,303.0,333.0,236.0,258.0,12.0,14.0,83.0,73.0,39.0,38.0,,
21.08.2021 19:00,Кристал Пэлас,Брентфорд,0,0,53.0,47.0,7.0,14.0,2.0,3.0,5.0,7.0,0.0,4.0,10.0,13.0,3.0,5.0,1.0,2.0,32.0,19.0,3.0,2.0,12.0,9.0,3.0,1.0,431.0,382.0,324.0,270.0,15.0,24.0,103.0,108.0,37.0,39.0,,
21.08.2021 19:00,Лидс,Эвертон,2,2,70.0,30.0,17.0,17.0,4.0,8.0,6.0,5.0,7.0,4.0,13.0,5.0,8.0,5.0,0.0,0.0,22.0,20.0,6.0,2.0,6.0,13.0,2.0,4.0,606.0,253.0,517.0,168.0,19.0,16.0,141.0,71.0,61.0,37.0,,
21.08.2021 19:00,Манчестер Сити,Норвич,5,0,67.0,33.0,16.0,1.0,4.0,0.0,5.0,1.0,7.0,0.0,10.0,14.0,6.0,1.0,2.0,3.0,20.0,10.0,0.0,0.0,13.0,7.0,1.0,0.0,730.0,362.0,684.0,307.0,14.0,19.0,153.0,31.0,89.0,10.0,,
21.08.2021 16:30,Ливерпуль,Бёрнли,2,0,67.0,33.0,27.0,9.0,9.0,3.0,10.0,5.0,8.0,1.0,16.0,8.0,8.0,4.0,3.0,7.0,21.0,27.0,3.0,7.0,6.0,12.0,,,527.0,263.0,434.0,174.0,14.0,18.0,93.0,109.0,59.0,41.0,,
15.08.2021 20:30,Тоттенхэм,Манчестер Сити,1,0,35.0,65.0,13.0,18.0,3.0,4.0,5.0,9.0,5.0,5.0,9.0,14.0,3.0,11.0,3.0,1.0,17.0,17.0,4.0,2.0,11.0,8.0,2.0,1.0,293.0,548.0,227.0,461.0,16.0,16.0,88.0,146.0,27.0,66.0,,
15.08.2021 18:00,Ньюкасл Юнайтед,Вест Хэм,2,4,47.0,53.0,17.0,18.0,3.0,9.0,7.0,4.0,7.0,5.0,6.0,5.0,7.0,6.0,1.0,2.0,17.0,21.0,5.0,1.0,4.0,3.0,1.0,0.0,401.0,472.0,339.0,401.0,9.0,23.0,93.0,104.0,50.0,60.0,,
14.08.2021 21:30,Норвич,Ливерпуль,0,3,50.0,50.0,14.0,19.0,3.0,8.0,8.0,7.0,3.0,4.0,14.0,6.0,3.0,11.0,2.0,0.0,16.0,19.0,5.0,3.0,4.0,14.0,1.0,1.0,518.0,512.0,440.0,432.0,19.0,17.0,87.0,111.0,40.0,68.0,,
14.08.2021 19:00,Бёрнли,Брайтон,1,2,36.0,64.0,14.0,14.0,3.0,8.0,8.0,4.0,3.0,2.0,6.0,11.0,7.0,6.0,1.0,0.0,23.0,24.0,6.0,2.0,10.0,7.0,2.0,1.0,259.0,518.0,181.0,421.0,16.0,16.0,81.0,81.0,44.0,42.0,,
14.08.2021 19:00,Лестер,Вулверхэмптон,1,0,56.0,44.0,9.0,17.0,5.0,3.0,3.0,7.0,1.0,7.0,14.0,11.0,5.0,4.0,5.0,4.0,26.0,21.0,3.0,4.0,6.0,10.0,1.0,2.0,584.0,443.0,505.0,365.0,15.0,20.0,108.0,92.0,33.0,32.0,,
14.08.2021 19:00,Уотфорд,Астон Вилла,3,2,38.0,62.0,13.0,11.0,7.0,2.0,4.0,6.0,2.0,3.0,15.0,16.0,2.0,4.0,0.0,2.0,17.0,21.0,0.0,4.0,18.0,13.0,3.0,1.0,317.0,508.0,234.0,434.0,15.0,13.0,46.0,120.0,26.0,45.0,,
14.08.2021 19:00,Челси,Кристал Пэлас,3,0,62.0,38.0,13.0,4.0,6.0,1.0,5.0,2.0,2.0,1.0,12.0,15.0,5.0,2.0,0.0,1.0,17.0,14.0,1.0,3.0,15.0,11.0,,,678.0,423.0,618.0,349.0,21.0,11.0,148.0,50.0,81.0,17.0,,
14.08.2021 19:00,Эвертон,Саутгемптон,3,1,48.0,52.0,14.0,6.0,6.0,3.0,5.0,1.0,3.0,2.0,15.0,13.0,6.0,8.0,0.0,0.0,28.0,27.0,2.0,3.0,13.0,15.0,2.0,0.0,337.0,370.0,235.0,256.0,23.0,21.0,78.0,106.0,44.0,44.0,,
14.08.2021 16:30,Манчестер Юнайтед,Лидс,5,1,49.0,51.0,16.0,10.0,8.0,3.0,5.0,6.0,3.0,1.0,12.0,13.0,5.0,4.0,2.0,3.0,27.0,17.0,2.0,3.0,11.0,9.0,1.0,2.0,422.0,438.0,332.0,333.0,6.0,23.0,114.0,91.0,30.0,35.0,,
14.08.2021 00:00,Брентфорд,Арсенал,2,0,35.0,65.0,8.0,22.0,3.0,4.0,5.0,14.0,0.0,4.0,9.0,13.0,2.0,5.0,1.0,1.0,19.0,26.0,4.0,1.0,12.0,8.0,,,309.0,568.0,194.0,486.0,19.0,9.0,83.0,137.0,26.0,76.0,,
