Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Лестер,2017-12-30 20:00:00,21,2261.2372996591384,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,3.0,1.625,0.9161253813129043,2.0,37.0,62.0,49.125,8.131727983645296,50.0,7.0,16.0,11.5,3.4641016151377544,11.0,1.0,11.0,4.25,3.058944729337694,3.5,1.0,7.0,3.75,2.052872551885702,3.0,0.0,7.0,3.5,2.2677868380553634,3.5,10.0,17.0,12.625,2.669269563007828,12.0,1.0,10.0,5.875,2.997022331772464,5.5,0.0,6.0,1.875,1.9594095320493148,1.5,0.0,5.0,3.125,1.5526475085202969,3.5,3.0,19.0,9.375,5.343554194407635,9.0,337.0,562.0,405.375,72.19801639538701,379.0,7.0,23.0,15.125,6.128096884724607,15.5,87.0,111.0,97.0,8.602325267042627,94.5,41.0,66.0,55.75,9.161253813129044,58.5,0.0,4.0,1.875,1.6420805617960927,1.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2125.9941929823,2277.9273334260647,2221.3806369767435,59.598011110474744,2238.2170312970775
Лестер,2018-01-01 20:00:00,22,2246.141382823261,0.0,4.0,1.875,1.3562026818605375,1.5,0.0,3.0,1.5,1.0690449676496976,2.0,40.0,62.0,50.875,6.490377492873585,50.5,7.0,16.0,12.0,2.9760952365713798,11.0,1.0,11.0,4.375,3.0676887530703447,4.0,1.0,7.0,4.125,2.1671244937540095,4.0,0.0,7.0,3.5,2.2677868380553634,3.5,10.0,17.0,12.625,2.669269563007828,12.0,1.0,10.0,5.875,2.997022331772464,5.5,0.0,6.0,2.125,2.100170061141308,1.5,0.0,4.0,2.625,1.5059406173077154,3.0,3.0,19.0,9.375,5.343554194407635,9.0,354.0,562.0,424.375,71.63187139814232,398.5,7.0,21.0,14.0,5.237229365663817,14.5,87.0,111.0,99.375,9.00694176732591,96.0,41.0,95.0,60.0,16.716117115782943,59.0,0.0,4.0,1.875,1.6420805617960927,1.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2131.5488357395834,2277.9273334260647,2238.2860253113486,46.394431812745765,2243.5911586452153
Лестер,2018-01-13 20:00:00,23,2298.775549822256,0.0,4.0,1.75,1.4880476182856899,1.5,0.0,3.0,1.5,1.0690449676496976,2.0,40.0,62.0,50.0,6.782329983125268,50.0,7.0,16.0,11.75,2.659215781283755,11.0,1.0,11.0,4.125,3.2705394924123103,4.0,1.0,7.0,4.125,2.1671244937540095,4.0,0.0,7.0,3.5,2.2677868380553634,3.5,10.0,18.0,12.75,2.9154759474226504,12.0,1.0,9.0,5.0,2.6186146828319083,4.5,0.0,6.0,2.375,2.065879266282796,2.5,0.0,7.0,3.0,2.138089935299395,3.0,3.0,19.0,10.625,4.779046527738113,10.5,354.0,562.0,424.375,71.63187139814232,398.5,7.0,21.0,15.0,4.4077853201547175,15.0,87.0,111.0,99.25,9.051440295807703,95.5,41.0,95.0,63.0,18.0,62.5,0.0,4.0,2.375,1.5979898086569353,2.5,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,2131.5488357395834,2277.9273334260647,2238.1692559579196,46.37031864152186,2243.1240812314995
Лестер,2018-01-20 20:00:00,24,2276.5231599937842,0.0,4.0,1.625,1.407885953173359,1.5,0.0,3.0,1.25,1.164964745021435,1.5,40.0,56.0,48.875,5.02671434864337,50.0,7.0,16.0,11.25,2.7645717829090897,11.0,1.0,11.0,4.125,3.2705394924123103,4.0,1.0,6.0,3.625,1.8468119248354136,3.0,0.0,7.0,3.5,2.2677868380553634,3.5,10.0,18.0,13.0,2.7255405754769875,12.5,1.0,9.0,4.875,2.6423744732991303,4.0,0.0,6.0,2.75,2.2519832529192065,3.0,0.0,7.0,3.125,2.100170061141308,3.0,3.0,19.0,10.875,4.733995594179856,11.5,354.0,489.0,406.875,45.564514701684246,398.5,7.0,21.0,14.25,3.9188190640986296,14.5,87.0,111.0,101.0,9.456668093391638,102.5,41.0,95.0,68.875,18.5736949166595,64.5,0.0,4.0,2.25,1.7525491637693282,2.5,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,2131.5488357395834,2298.775549822256,2246.106886743375,51.007199157045335,2253.6893412412
Лестер,2018-02-01 00:45:00,25,2277.573140382113,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.375,1.1877349391654208,2.0,40.0,56.0,50.0,5.291502622129181,50.5,7.0,14.0,10.25,2.187627547301936,11.0,1.0,5.0,2.875,1.8850918886280925,2.5,1.0,6.0,3.875,1.7268882005337975,3.5,0.0,7.0,3.5,2.2677868380553634,3.5,10.0,18.0,12.375,2.5035688811888406,11.5,1.0,8.0,4.375,2.065879266282796,4.0,0.0,6.0,2.625,2.38671920665766,3.0,0.0,7.0,3.0,2.138089935299395,3.0,3.0,19.0,11.0,4.69041575982343,11.5,354.0,489.0,415.75,44.021910129259176,418.5,7.0,17.0,13.75,3.1052950170405937,14.5,87.0,109.0,100.75,9.176834188013082,102.5,41.0,95.0,70.0,18.439088914585774,69.0,0.0,4.0,2.5,1.5118578920369088,2.5,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,2131.5488357395834,2298.775549822256,2245.93136506434,50.88432673287323,2253.6893412412
Лестер,2018-02-03 20:00:00,26,2076.296654075526,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,2.0,1.125,0.9910312089651149,1.5,40.0,60.0,50.5,6.07100838882165,50.5,7.0,14.0,10.375,2.2638462845343543,11.0,1.0,5.0,3.25,1.9820624179302297,4.0,1.0,6.0,3.75,1.6690459207925603,3.5,0.0,7.0,3.375,2.2638462845343543,3.0,8.0,18.0,11.75,2.9154759474226504,11.0,1.0,8.0,4.0,2.0,4.0,0.0,6.0,3.25,2.2519832529192065,3.5,0.0,7.0,2.625,2.38671920665766,2.5,3.0,19.0,10.625,4.718883039751796,10.5,354.0,521.0,433.125,54.888035386333776,431.0,7.0,17.0,14.125,3.044315545875155,15.0,93.0,127.0,105.75,11.272596354497422,109.0,41.0,95.0,73.0,19.61049281816825,76.0,0.0,4.0,2.125,1.4577379737113252,2.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2131.5488357395834,2298.775549822256,2250.6146601571368,51.98394405402882,2268.8802298264613
Лестер,2018-02-10 22:30:00,27,2278.8924950579285,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,5.0,1.5,1.6903085094570331,1.5,30.0,60.0,48.0,9.471762545286158,50.5,2.0,14.0,9.25,3.693623849670827,10.0,1.0,5.0,3.125,2.03100960115899,3.5,0.0,6.0,3.375,2.1339098923270936,3.5,0.0,7.0,2.75,2.434865792722759,3.0,8.0,18.0,11.375,2.9246489410818914,11.0,1.0,8.0,3.75,2.1213203435596424,3.5,0.0,6.0,3.5,1.927248223318863,3.5,0.0,7.0,2.875,2.6423744732991303,2.5,3.0,13.0,9.75,3.4121631178560534,10.5,292.0,521.0,413.625,73.42817189996921,418.5,14.0,18.0,15.5,1.4142135623730951,15.0,63.0,127.0,100.0,18.677717817151613,102.5,20.0,95.0,67.75,27.149059441745464,76.0,0.0,4.0,2.0,1.3093073414159542,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2298.775549822256,2230.610831547275,80.97418098240666,2268.8802298264613
Лестер,2018-02-24 17:30:00,28,2212.9055105237535,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,5.0,1.375,1.685018016012207,1.0,30.0,66.0,50.0,11.439280696667202,52.0,2.0,19.0,10.25,5.063877678504601,10.0,1.0,9.0,3.625,2.8753881725529062,3.5,0.0,8.0,4.0,2.6726124191242437,4.0,0.0,7.0,2.625,2.445841952609133,2.5,8.0,19.0,12.375,3.9618718519695424,11.0,1.0,13.0,4.375,3.7008686239082538,3.5,0.0,5.0,2.75,1.9820624179302297,3.0,0.0,7.0,3.0,2.5071326821120348,2.5,3.0,13.0,9.375,3.1594529363709247,10.0,292.0,521.0,430.375,73.1670056397398,431.0,14.0,19.0,16.0,1.8516401995451028,15.5,63.0,127.0,99.375,19.02582830935733,102.5,20.0,95.0,70.5,25.088415084029748,76.0,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2298.775549822256,2249.0287889620686,71.41608129795065,2276.656894938163
Лестер,2018-03-03 20:00:00,29,2239.886211528515,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,5.0,1.25,1.6690459207925603,1.0,30.0,66.0,52.0,10.82325538564332,54.0,2.0,21.0,12.0,6.094494002200441,11.5,1.0,9.0,4.0,2.6726124191242437,4.5,0.0,8.0,4.75,2.5495097567963922,5.0,0.0,10.0,3.25,3.5355339059327378,2.5,8.0,19.0,12.0,4.242640687119285,10.5,2.0,13.0,5.875,4.4860896112315904,4.0,0.0,5.0,2.75,1.9820624179302297,3.0,0.0,7.0,2.75,2.49284690951645,2.0,7.0,13.0,10.375,1.8468119248354136,10.5,292.0,521.0,437.875,69.79446867154199,438.0,14.0,22.0,16.75,2.815771906346718,16.0,63.0,142.0,105.375,24.00557970853562,109.0,20.0,108.0,77.375,27.065726877890633,85.0,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2298.775549822256,2241.0431490422197,71.44008933574146,2268.8802298264613
Лестер,2018-03-10 20:00:00,30,2235.3205795510944,0.0,4.0,1.375,1.1877349391654208,1.0,0.0,5.0,1.375,1.5979898086569353,1.0,30.0,66.0,52.625,10.901343298616263,55.5,2.0,21.0,12.375,6.1164298643664905,13.0,1.0,9.0,4.125,2.748376143938713,4.5,0.0,8.0,4.625,2.5035688811888406,4.5,0.0,10.0,3.625,3.2923070504261465,3.0,7.0,19.0,11.625,4.565006649971686,10.5,2.0,13.0,6.125,4.421942042651783,4.5,0.0,5.0,2.5,1.927248223318863,2.5,0.0,7.0,2.75,2.49284690951645,2.0,7.0,13.0,10.375,1.8468119248354136,10.5,292.0,521.0,435.75,68.25739101790683,438.0,14.0,22.0,17.125,2.5877458475338284,17.0,63.0,142.0,107.25,24.898364834433835,109.0,20.0,108.0,76.5,26.52222787453142,84.0,0.0,4.0,2.0,1.3093073414159542,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2298.775549822256,2238.374263025892,70.97520262620668,2261.3322714085225
Лестер,2018-03-31 19:00:00,31,2198.6006473083453,1.0,4.0,1.625,1.0606601717798212,1.0,0.0,5.0,1.375,1.5979898086569353,1.0,30.0,66.0,53.625,10.459957661755343,55.5,2.0,21.0,11.375,6.4572771793867245,10.5,1.0,9.0,4.5,2.449489742783178,4.5,0.0,8.0,4.125,2.5877458475338284,4.0,0.0,10.0,2.75,3.1959796173138706,2.5,7.0,19.0,11.5,4.375255094603872,10.5,1.0,13.0,5.875,4.67325215607779,4.5,0.0,5.0,2.25,1.9820624179302297,2.0,0.0,6.0,2.25,1.8322507626258087,2.0,7.0,13.0,10.375,1.8468119248354136,10.5,292.0,521.0,439.875,67.82000863630564,444.0,14.0,22.0,17.0,2.7255405754769875,17.0,63.0,142.0,110.125,24.74116003747601,114.0,20.0,108.0,73.75,27.238365799522033,80.0,0.0,6.0,2.25,1.8322507626258087,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2298.775549822256,2237.0216626168713,70.90911318089151,2258.2046857611494
Лестер,2018-04-07 19:00:00,32,2289.2752820873334,1.0,4.0,1.5,1.0690449676496976,1.0,0.0,5.0,1.625,1.5059406173077154,1.0,30.0,66.0,55.25,11.323174718880113,56.0,2.0,21.0,11.25,6.519202405202649,10.0,1.0,9.0,4.0,2.7255405754769875,4.0,0.0,8.0,4.375,2.559994419636775,4.5,0.0,10.0,2.875,3.1367635732209265,2.5,7.0,19.0,12.125,4.793969425970806,10.5,1.0,13.0,6.25,4.621378891320518,5.5,0.0,5.0,2.0,1.6903085094570331,2.0,0.0,6.0,2.125,1.807721533549109,2.0,7.0,13.0,9.875,2.1671244937540095,10.0,292.0,521.0,452.25,72.9319643816854,460.0,11.0,22.0,16.625,3.3354160160315836,17.0,63.0,142.0,108.125,25.480735019674317,114.0,20.0,108.0,71.75,26.364207338196774,73.5,1.0,6.0,2.375,1.685018016012207,2.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2278.8924950579285,2224.499799802633,67.1937197005335,2237.6033955398048
Лестер,2018-04-14 19:00:00,33,2188.734089943207,1.0,4.0,1.5,1.0690449676496976,1.0,0.0,5.0,1.625,1.5059406173077154,1.0,30.0,66.0,56.0,11.501552690211625,58.0,2.0,21.0,12.125,6.490377492873585,13.0,1.0,9.0,4.625,2.5035688811888406,4.5,0.0,8.0,4.375,2.559994419636775,4.5,0.0,10.0,3.125,3.226563851175781,2.5,7.0,19.0,11.875,4.911720676097125,9.5,1.0,13.0,6.625,4.627171304989074,6.5,0.0,5.0,2.125,1.5526475085202969,2.0,0.0,6.0,2.0,1.8516401995451028,1.5,7.0,13.0,9.875,2.1671244937540095,10.0,292.0,521.0,452.25,72.9319643816854,460.0,10.0,22.0,15.75,4.06201920231798,16.0,63.0,142.0,108.25,25.48809245790781,114.5,20.0,108.0,74.75,27.72698530828251,81.5,1.0,6.0,2.25,1.7525491637693282,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2289.2752820873334,2226.093815064326,68.7376771218545,2237.6033955398048
Лестер,2018-04-19 23:45:00,34,2174.0135214559887,0.0,4.0,1.375,1.1877349391654208,1.0,0.0,5.0,1.5,1.6035674514745464,1.0,30.0,66.0,55.25,11.398621470536312,56.0,2.0,21.0,12.0,6.502746672423452,12.5,1.0,9.0,4.375,2.559994419636775,4.0,0.0,8.0,4.375,2.559994419636775,4.5,0.0,10.0,3.25,3.24037034920393,2.5,7.0,19.0,12.375,4.657942525560891,11.0,1.0,13.0,7.625,4.596194077712559,7.5,0.0,3.0,1.875,1.1259916264596033,2.0,1.0,6.0,2.25,1.6690459207925603,2.0,7.0,13.0,10.0,2.138089935299395,10.0,292.0,521.0,443.25,67.47433374465965,448.5,10.0,22.0,16.0,4.0708019567928595,17.0,63.0,142.0,108.5,25.707141864803695,114.5,20.0,108.0,71.375,27.24459317264358,69.0,0.0,6.0,2.125,1.8850918886280925,1.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,2076.296654075526,2289.2752820873334,2214.988933759463,66.36819247667677,2224.113045037424
Лестер,2018-04-28 19:00:00,35,2244.470510193385,0.0,4.0,1.25,1.2817398889233114,1.0,0.0,5.0,1.5,1.6035674514745464,1.0,50.0,66.0,57.75,5.970163912561961,56.0,6.0,21.0,12.5,5.732115042211108,12.5,1.0,9.0,4.25,2.712405363721075,4.0,2.0,8.0,4.625,2.1339098923270936,4.5,0.0,10.0,3.625,2.9730936268953445,3.0,7.0,19.0,12.75,4.5591352563522705,12.5,1.0,13.0,7.625,4.596194077712559,7.5,0.0,3.0,1.625,1.3024701806293193,1.5,1.0,4.0,2.0,1.0690449676496976,2.0,7.0,13.0,9.625,1.9955307206712847,10.0,389.0,521.0,455.375,39.20618573643705,448.5,10.0,22.0,16.0,4.0708019567928595,17.0,88.0,142.0,115.625,18.05497557066037,119.5,58.0,108.0,76.375,18.844760545042753,69.0,0.0,6.0,1.875,1.8850918886280925,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2174.0135214559887,2289.2752820873334,2227.203542182021,41.54691239435502,2224.113045037424
Лестер,2018-05-05 19:00:00,36,2064.9460402429736,0.0,4.0,1.125,1.3562026818605375,1.0,0.0,5.0,1.625,1.5979898086569353,1.5,50.0,66.0,56.25,5.035587637718447,55.0,6.0,21.0,11.75,5.11998883927355,12.0,1.0,6.0,3.375,1.9955307206712847,3.5,2.0,7.0,4.125,1.6420805617960927,4.0,0.0,10.0,4.25,3.1052950170405937,3.5,7.0,17.0,11.75,3.8078865529319543,11.5,1.0,13.0,7.0,4.0708019567928595,7.5,0.0,3.0,1.875,1.1259916264596033,2.0,1.0,4.0,2.0,1.0690449676496976,2.0,7.0,13.0,9.375,2.065879266282796,9.5,389.0,521.0,446.375,38.909923449643834,444.0,10.0,24.0,16.625,4.897156609415596,17.0,88.0,142.0,115.625,18.05497557066037,119.5,58.0,108.0,78.5,18.063380477798564,77.5,0.0,6.0,1.875,1.8850918886280925,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2174.0135214559887,2289.2752820873334,2222.900794073953,36.95810893271169,2224.113045037424
Лестер,2018-05-09 23:45:00,37,2007.5113481687847,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,5.0,1.625,1.5979898086569353,1.5,40.0,66.0,54.25,7.648529270389178,54.0,6.0,19.0,11.5,4.6291004988627575,12.0,1.0,10.0,4.125,3.090885217631258,3.5,2.0,6.0,4.0,1.4142135623730951,4.0,0.0,7.0,3.375,2.065879266282796,3.0,7.0,17.0,12.25,3.494894235064305,12.0,1.0,11.0,6.125,3.2705394924123103,6.5,0.0,6.0,2.25,1.8322507626258087,2.0,1.0,6.0,2.5,1.7728105208558367,2.0,7.0,13.0,8.875,2.100170061141308,8.5,304.0,521.0,429.875,63.900452714694104,444.0,10.0,24.0,16.0,4.4077853201547175,17.0,88.0,129.0,110.375,15.165162144109862,114.5,58.0,96.0,76.0,14.412296337304674,77.5,0.0,6.0,1.875,1.8850918886280925,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2064.9460402429736,2289.2752820873334,2204.4058602888554,67.26770682452371,2216.96061342972
Лестер,2018-05-13 19:00:00,38,2208.3200283862698,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,5.0,2.125,1.9594095320493148,2.0,35.0,66.0,51.625,10.155048005794951,53.5,6.0,19.0,11.75,4.832922806867792,12.0,1.0,10.0,4.5,3.5050983275386565,3.5,2.0,6.0,4.125,1.5526475085202969,4.0,0.0,7.0,3.125,2.2320714274285347,3.0,9.0,17.0,12.75,2.866057521105554,12.0,1.0,11.0,5.875,3.3567628964311944,6.5,0.0,6.0,2.5,1.927248223318863,2.5,1.0,6.0,2.625,1.685018016012207,2.0,7.0,13.0,9.625,2.38671920665766,9.5,265.0,521.0,404.0,83.35466393669883,428.0,10.0,24.0,16.75,5.063877678504601,17.0,66.0,129.0,103.125,20.608164124235536,105.0,49.0,96.0,71.125,16.251922963145006,69.0,0.0,6.0,1.75,1.8322507626258087,1.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,2007.5113481687847,2289.2752820873334,2175.3590023688894,94.44079370449118,2193.6673686257764
Челси,2017-12-13 01:00:00,17,2587.346534968341,0.0,4.0,1.75,1.3887301496588271,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,47.0,69.0,60.0,7.010196655077313,61.0,11.0,23.0,16.625,4.68851179556401,18.0,2.0,10.0,6.125,2.850438562747845,6.0,2.0,8.0,5.875,2.100170061141308,6.5,2.0,9.0,4.625,2.2638462845343543,4.0,5.0,20.0,12.375,4.533604683755678,13.0,3.0,15.0,6.625,4.373213921133975,4.5,0.0,10.0,3.125,3.399054490379851,2.0,0.0,3.0,1.375,0.9161253813129043,1.0,4.0,16.0,9.0,3.8913824205360674,9.0,471.0,769.0,629.25,105.81891540335715,631.0,10.0,25.0,17.875,5.111262075065218,17.0,0.0,118.0,86.125,36.3688936946318,94.5,0.0,117.0,62.125,31.975157767956585,62.5,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.211203823163,2655.4231513311315,2551.4027365607453,63.12460242190268,2538.7397732380377
Челси,2017-12-16 20:00:00,18,2540.69067095354,0.0,4.0,1.75,1.3887301496588271,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,47.0,69.0,59.5,7.309485031694876,61.0,11.0,24.0,17.375,5.370222128951997,18.5,2.0,10.0,6.5,2.878491668515698,7.5,2.0,8.0,6.0,2.2038926600773587,6.5,2.0,9.0,4.875,2.5319388392523003,4.0,9.0,20.0,14.0,3.779644730092272,13.0,3.0,15.0,7.0,4.342481186734475,6.0,0.0,10.0,2.875,3.313931631332013,2.0,0.0,3.0,1.5,0.9258200997725514,1.5,4.0,16.0,9.375,3.583194903195431,9.0,471.0,769.0,616.375,108.87730643776442,608.5,10.0,25.0,17.375,5.50162313711664,16.5,0.0,118.0,87.5,36.87042949883512,96.5,0.0,117.0,65.25,33.05298776207682,66.5,0.0,3.0,0.875,0.9910312089651149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.979518486958,2655.4231513311315,2566.169652953892,54.359940671388536,2560.1448517093922
Челси,2017-12-23 17:30:00,19,2549.118049579827,0.0,4.0,1.625,1.5059406173077154,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,47.0,69.0,61.25,7.4785407285493495,62.5,11.0,25.0,18.25,6.017830648521585,20.0,2.0,10.0,6.5,2.878491668515698,7.5,2.0,9.0,6.375,2.445841952609133,7.5,2.0,9.0,5.375,2.7222627143085005,5.0,9.0,18.0,12.75,3.1052950170405937,13.0,3.0,15.0,7.375,4.172614801981401,7.5,0.0,10.0,3.375,3.113908889391045,2.5,0.0,3.0,1.25,1.0350983390135313,1.0,4.0,12.0,7.875,2.850438562747845,8.0,500.0,769.0,642.0,92.69612412917505,643.0,10.0,25.0,17.75,5.4182232195751086,18.0,0.0,124.0,91.5,39.096949095440024,100.5,0.0,117.0,67.875,33.76573707177144,71.5,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.979518486958,2655.4231513311315,2562.230529580285,54.99825687176834,2544.3883582149615
Челси,2017-12-26 20:00:00,20,2508.3137217474086,0.0,3.0,1.375,1.1877349391654208,1.0,0.0,1.0,0.5,0.5345224838248488,0.5,47.0,69.0,62.0,7.745966692414834,65.0,11.0,25.0,20.0,5.631543812693436,22.0,2.0,10.0,6.625,2.9246489410818914,8.0,4.0,10.0,7.375,1.9955307206712847,8.0,3.0,9.0,6.0,2.390457218668787,6.5,9.0,18.0,12.0,2.9277002188455996,11.5,3.0,15.0,8.5,4.342481186734475,8.0,0.0,10.0,3.5,3.0237157840738176,2.5,0.0,3.0,1.125,0.9910312089651149,1.0,4.0,10.0,7.375,2.326094212561969,8.0,500.0,769.0,652.75,93.43867354733646,679.0,10.0,25.0,17.5,5.656854249492381,18.0,84.0,124.0,106.875,14.287232062229549,106.5,53.0,117.0,80.0,20.86007807135096,79.5,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.590141982461,2655.4231513311315,2568.8728459668937,48.70235479429673,2548.602047528105
Челси,2017-12-30 20:00:00,21,2594.0945823773177,0.0,5.0,1.875,1.7268882005337975,1.5,0.0,1.0,0.375,0.5175491695067657,0.0,54.0,69.0,63.5,5.154748157905347,65.0,12.0,25.0,21.25,4.301162633521313,22.0,2.0,12.0,7.75,3.058944729337694,8.0,4.0,10.0,7.625,1.7677669529663689,8.0,2.0,9.0,5.875,2.5877458475338284,6.5,9.0,18.0,12.125,2.850438562747845,12.0,3.0,15.0,8.375,4.373213921133975,7.5,0.0,10.0,3.25,2.9640705601780613,2.5,0.0,2.0,0.875,0.6408699444616557,1.0,4.0,10.0,7.125,2.4748737341529163,8.0,549.0,769.0,672.125,70.49303410368188,679.0,9.0,25.0,15.75,5.873670062235365,15.0,96.0,149.0,115.0,17.53364113436144,113.5,59.0,122.0,88.625,22.315513501982043,85.5,0.0,1.0,0.5,0.5345224838248488,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.3137217474086,2655.4231513311315,2567.713293437512,50.18561381696068,2548.602047528105
Челси,2018-01-04 00:45:00,22,2595.561151278528,0.0,5.0,2.0,1.6903085094570331,2.0,0.0,2.0,0.625,0.7440238091428449,0.5,42.0,69.0,61.125,9.234059624177068,65.0,12.0,25.0,21.0,4.375255094603872,22.0,2.0,12.0,7.25,2.9640705601780613,8.0,4.0,10.0,8.0,1.927248223318863,8.0,2.0,9.0,5.75,2.712405363721075,6.5,10.0,18.0,12.5,2.5634797778466227,12.5,3.0,13.0,7.5,3.4641016151377544,7.5,2.0,10.0,3.625,2.669269563007828,3.0,0.0,4.0,1.375,1.1877349391654208,1.0,4.0,11.0,7.25,2.659215781283755,8.0,422.0,769.0,649.0,112.64863197444649,679.0,9.0,25.0,15.25,5.4182232195751086,15.0,84.0,149.0,110.75,20.56175367729402,106.5,51.0,122.0,80.375,22.525778882997905,79.5,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.3137217474086,2655.4231513311315,2564.0582821792054,46.48430239565742,2548.602047528105
