Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Точность передач,max Точность передач,mean Точность передач,std Точность передач,median Точность передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Мидлсбро,2017-02-01 00:45:00,23,1939.8910624256782,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,3.0,1.25,1.2817398889233114,1.0,34.0,62.0,50.875,11.642747589318056,54.5,5.0,11.0,8.875,1.9594095320493148,9.0,1.0,4.0,2.25,1.0350983390135313,2.0,1.0,5.0,3.875,1.3562026818605375,4.0,0.0,5.0,2.75,1.6690459207925603,3.0,9.0,20.0,14.75,3.453776401067595,14.0,1.0,7.0,3.375,1.9226098333849673,3.0,0.0,4.0,1.25,1.5811388300841898,0.5,1.0,10.0,3.875,2.799872446074234,3.5,7.0,18.0,12.125,3.440826312717007,11.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.4142135623730951,1.5,332.0,530.0,434.125,68.80497801758241,411.5,11.0,22.0,17.0,3.8913824205360674,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.1900902049877,2271.188404002078,2121.701162577788,102.68553189148624,2087.2146415886355
Мидлсбро,2017-02-04 22:30:00,24,1973.6932548744312,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,3.0,1.0,1.0690449676496976,1.0,34.0,62.0,50.75,11.829140773047357,54.5,5.0,11.0,8.875,1.9594095320493148,9.0,0.0,4.0,1.875,1.246423454758225,2.0,3.0,5.0,4.375,0.7440238091428449,4.5,0.0,5.0,2.625,1.5979898086569353,3.0,9.0,20.0,14.125,3.226563851175781,13.5,1.0,7.0,3.0,1.8516401995451028,2.5,0.0,4.0,1.25,1.5811388300841898,0.5,2.0,10.0,4.25,2.5495097567963922,4.0,7.0,18.0,12.125,3.440826312717007,11.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.4142135623730951,1.5,314.0,530.0,425.25,79.75453412995223,411.5,11.0,31.0,18.375,6.300510183423924,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.8910624256782,2254.800805312831,2080.2889948807383,100.56907030962039,2052.366740486991
Мидлсбро,2017-02-11 20:00:00,25,2123.3911550669873,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.0,1.0690449676496976,1.0,34.0,62.0,51.125,11.59356348521516,54.5,5.0,11.0,8.75,1.9086270308410553,9.0,0.0,3.0,1.75,1.0350983390135313,2.0,3.0,5.0,4.25,0.7071067811865476,4.0,0.0,5.0,2.75,1.4880476182856899,3.0,9.0,20.0,13.875,3.399054490379851,13.5,1.0,7.0,3.25,1.9820624179302297,2.5,0.0,4.0,1.25,1.5811388300841898,0.5,2.0,10.0,4.375,2.445841952609133,4.0,7.0,18.0,12.625,3.3779748793788102,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.125,1.3562026818605375,2.0,314.0,530.0,432.0,80.46472163980577,438.5,11.0,31.0,19.5,6.80336051416609,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.8910624256782,2254.800805312831,2053.537974363832,96.28770242000049,2033.6496494577277
Мидлсбро,2017-02-25 20:00:00,26,1898.4189195904398,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.0,1.0690449676496976,1.0,34.0,62.0,50.875,11.49456393257265,53.5,5.0,11.0,9.125,2.03100960115899,9.0,0.0,4.0,2.0,1.3093073414159542,2.0,3.0,6.0,4.5,0.9258200997725514,4.5,0.0,5.0,2.625,1.5979898086569353,3.0,9.0,17.0,13.25,2.434865792722759,13.5,1.0,7.0,3.125,2.03100960115899,2.0,0.0,3.0,0.75,1.164964745021435,0.0,2.0,10.0,4.25,2.5495097567963922,4.0,7.0,15.0,12.25,2.815771906346718,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.625,0.7440238091428449,1.5,0.0,530.0,381.5,173.51821641709964,438.5,0.0,31.0,18.125,9.387491677759293,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.8910624256782,2254.800805312831,2055.609314985739,97.76456750160735,2033.6496494577277
Мидлсбро,2017-03-04 20:00:00,27,1809.5009281308564,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.0,1.0690449676496976,1.0,35.0,62.0,52.25,9.70640436589604,53.5,5.0,11.0,9.0,2.0701966780270626,9.0,0.0,4.0,2.0,1.3093073414159542,2.0,3.0,6.0,4.375,1.0606601717798212,4.5,0.0,5.0,2.625,1.5979898086569353,3.0,9.0,17.0,13.625,2.615202805574687,14.0,1.0,7.0,3.0,2.138089935299395,2.0,0.0,4.0,1.25,1.5811388300841898,0.5,2.0,6.0,3.75,1.3887301496588271,4.0,7.0,20.0,13.0,3.927922024247863,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.75,0.7071067811865476,2.0,0.0,530.0,386.125,172.5004658378803,438.5,0.0,31.0,19.5,9.16515138991168,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.4189195904398,2123.3911550669873,2011.06157927044,71.77438773023998,2024.182380616
Мидлсбро,2017-03-19 17:00:00,28,1633.0929636367432,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.375,1.1877349391654208,1.0,35.0,64.0,52.5,10.014275524755362,53.5,5.0,11.0,9.125,2.100170061141308,9.5,0.0,4.0,2.25,1.2817398889233114,2.5,3.0,6.0,4.25,1.0350983390135313,4.0,0.0,5.0,2.625,1.5979898086569353,3.0,9.0,17.0,13.625,2.615202805574687,14.0,1.0,8.0,3.75,2.712405363721075,3.0,0.0,4.0,1.25,1.5811388300841898,0.5,2.0,6.0,3.625,1.407885953173359,3.5,7.0,20.0,12.875,4.051013982414068,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,0.5345224838248488,1.5,0.0,555.0,389.25,175.67644772625124,438.5,0.0,31.0,19.0,9.365590516047865,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.5009281308564,2123.3911550669873,1982.6086168007414,99.66499896903748,1995.9416725397095
Мидлсбро,2017-04-02 17:30:00,29,1701.116423783569,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.375,1.1877349391654208,1.0,35.0,64.0,51.5,10.350983390135314,50.0,8.0,11.0,9.5,1.4142135623730951,9.5,0.0,4.0,2.25,1.2817398889233114,2.5,3.0,6.0,4.25,1.0350983390135313,4.0,1.0,5.0,3.0,1.1952286093343936,3.0,9.0,16.0,12.875,2.356601669474803,13.5,1.0,8.0,4.0,2.5071326821120348,3.5,0.0,4.0,0.875,1.4577379737113252,0.0,2.0,6.0,3.375,1.3024701806293193,3.0,7.0,20.0,13.0,4.140393356054125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.75,0.7071067811865476,2.0,0.0,555.0,382.5,175.6270398966433,416.0,0.0,31.0,19.5,9.289010404005062,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0929636367432,2123.3911550669873,1932.973403376958,155.71090939645225,1956.7921586500547
Мидлсбро,2017-04-05 23:45:00,30,1680.4364003935868,0.0,2.0,0.5,0.7559289460184544,0.0,0.0,4.0,1.5,1.4142135623730951,1.0,35.0,64.0,50.5,9.665845613735584,49.5,8.0,12.0,9.625,1.5979898086569353,9.5,0.0,4.0,2.5,1.4142135623730951,3.0,3.0,6.0,4.125,0.9910312089651149,4.0,1.0,5.0,3.0,1.1952286093343936,3.0,9.0,16.0,12.875,2.356601669474803,13.5,1.0,8.0,3.625,2.1998376563477846,3.5,0.0,4.0,0.75,1.3887301496588271,0.0,1.0,6.0,3.25,1.4880476182856899,3.0,9.0,20.0,13.625,3.420004177106889,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.625,0.7440238091428449,1.5,0.0,555.0,371.75,168.7142554735669,400.0,0.0,31.0,19.0,9.365590516047865,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0929636367432,2123.3911550669873,1887.1618497142117,164.12650965967464,1919.154991008059
Мидлсбро,2017-04-08 19:00:00,31,1707.8309584489991,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,4.0,1.375,1.5059406173077154,1.0,35.0,64.0,49.75,8.843884085303566,49.5,8.0,12.0,9.75,1.7525491637693282,9.5,0.0,5.0,2.75,1.6690459207925603,3.0,3.0,6.0,4.25,0.8864052604279183,4.0,1.0,4.0,2.75,0.8864052604279183,3.0,9.0,16.0,12.875,2.356601669474803,13.5,1.0,8.0,3.625,2.1998376563477846,3.5,0.0,4.0,1.0,1.4142135623730951,0.5,1.0,6.0,3.0,1.5118578920369088,3.0,9.0,20.0,13.25,3.770183777256185,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,555.0,368.125,166.3013078721872,400.0,0.0,31.0,17.5,9.768754855587861,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0929636367432,2123.3911550669873,1844.9426384877866,168.9758627858363,1853.9599238606481
Мидлсбро,2017-04-18 00:00:00,32,1677.934427746267,0.0,2.0,0.5,0.7559289460184544,0.0,0.0,4.0,1.5,1.5118578920369088,1.5,35.0,64.0,49.75,8.843884085303566,49.5,8.0,13.0,10.375,1.9226098333849673,10.5,1.0,5.0,3.375,1.407885953173359,3.5,3.0,6.0,4.375,1.0606601717798212,4.0,1.0,4.0,2.625,0.9161253813129043,3.0,9.0,16.0,13.25,2.6049403612586386,14.0,1.0,8.0,3.625,2.1998376563477846,3.5,0.0,4.0,1.25,1.5811388300841898,0.5,1.0,6.0,2.75,1.4880476182856899,2.5,9.0,20.0,13.25,3.770183777256185,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,555.0,367.375,166.593549437803,400.0,0.0,26.0,15.75,8.11964108988639,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0929636367432,2123.3911550669873,1815.9351254907017,170.26148735824188,1758.6659432899278
Мидлсбро,2017-04-22 19:00:00,33,1594.523629123381,0.0,2.0,0.5,0.7559289460184544,0.0,0.0,4.0,2.0,1.6035674514745464,2.0,32.0,64.0,48.0,10.8496214548843,49.0,5.0,13.0,9.875,2.6958963523950885,10.5,1.0,5.0,3.25,1.4880476182856899,3.5,3.0,6.0,4.25,1.164964745021435,4.0,0.0,4.0,2.375,1.3024701806293193,3.0,6.0,16.0,12.625,3.6228441865473595,14.0,1.0,8.0,3.375,2.1339098923270936,3.0,0.0,4.0,1.5,1.5118578920369088,1.5,1.0,6.0,3.125,1.8850918886280925,2.5,9.0,20.0,13.25,3.770183777256185,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,555.0,345.0,163.91461191730284,364.5,0.0,23.0,15.125,7.376361859732363,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.0929636367432,2123.3911550669873,1778.965272099681,163.07107269765802,1704.473691116284
Мидлсбро,2017-04-26 23:45:00,34,1629.438674077128,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,4.0,1.875,1.7268882005337975,2.0,32.0,64.0,47.375,10.595652747370364,47.0,5.0,13.0,9.25,2.9640705601780613,9.0,1.0,5.0,3.0,1.5118578920369088,2.5,3.0,6.0,3.875,0.9910312089651149,4.0,0.0,4.0,2.375,1.3024701806293193,3.0,6.0,17.0,12.875,3.8706773124535787,14.0,1.0,8.0,3.5,2.0701966780270626,3.0,0.0,4.0,1.625,1.407885953173359,1.5,1.0,6.0,3.375,1.8468119248354136,3.0,9.0,20.0,13.25,3.770183777256185,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,2.0,1.3093073414159542,2.0,284.0,555.0,394.5,86.23058787758718,382.5,10.0,23.0,16.75,4.399675312695569,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.523629123381,1898.4189195904398,1712.8568313567303,97.52080112294628,1690.776412088578
Мидлсбро,2017-04-30 18:05:00,35,1665.956520371192,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,1.875,1.7268882005337975,2.0,32.0,64.0,45.75,11.925363127145678,47.0,5.0,14.0,10.0,3.3380918415851206,11.0,1.0,6.0,3.5,1.7728105208558367,3.5,3.0,6.0,4.25,1.164964745021435,4.0,0.0,4.0,2.25,1.2817398889233114,2.5,6.0,17.0,12.125,3.758324094593227,12.5,2.0,8.0,3.875,1.807721533549109,3.5,0.0,3.0,1.25,1.0350983390135313,1.0,1.0,6.0,2.875,1.5526475085202969,2.5,9.0,16.0,11.875,2.850438562747845,11.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,2.25,1.4880476182856899,2.5,257.0,555.0,380.5,99.09447151942578,378.0,10.0,21.0,15.625,3.6620642110310255,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.523629123381,1809.5009281308564,1679.2343006675662,65.52387828259681,1679.185414069927
Мидлсбро,2017-05-09 00:00:00,36,1890.3389426179365,0.0,2.0,0.75,0.8864052604279183,0.5,0.0,4.0,1.875,1.7268882005337975,2.0,32.0,56.0,43.125,9.372261504796253,44.0,2.0,14.0,9.0,4.375255094603872,10.0,1.0,6.0,3.25,1.9820624179302297,3.0,0.0,6.0,3.75,1.9086270308410553,4.0,0.0,4.0,2.0,1.3093073414159542,2.0,6.0,17.0,11.75,4.234214381508266,12.5,1.0,4.0,3.0,1.0690449676496976,3.0,0.0,3.0,1.5,0.9258200997725514,1.5,1.0,6.0,3.0,1.6035674514745464,2.5,9.0,21.0,13.375,4.033343171967536,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,2.375,1.407885953173359,2.5,257.0,466.0,369.375,79.82827551330776,378.0,10.0,21.0,15.5,3.7416573867739413,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.523629123381,1707.8309584489991,1661.2912496976082,39.06940887775976,1671.9454740587294
Мидлсбро,2017-05-13 19:00:00,37,1903.3630948009666,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,2.125,1.5526475085202969,2.0,32.0,56.0,42.75,9.34650431215558,42.5,2.0,14.0,9.625,4.565006649971686,12.0,1.0,6.0,3.5,1.7728105208558367,3.5,0.0,6.0,3.75,1.9086270308410553,4.0,0.0,6.0,2.375,1.9226098333849673,2.0,6.0,17.0,11.75,4.234214381508266,12.5,1.0,6.0,3.375,1.5059406173077154,3.5,1.0,3.0,1.75,0.7071067811865476,2.0,1.0,6.0,2.875,1.6420805617960927,2.0,9.0,21.0,13.75,4.432026302139591,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,2.375,1.407885953173359,2.5,257.0,466.0,370.0,79.7639374296788,380.5,10.0,21.0,14.375,3.543101950067402,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.523629123381,1890.3389426179365,1693.4469970702573,87.89660854257652,1679.185414069927
Мидлсбро,2017-05-21 19:00:00,38,1782.8380012954055,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,4.0,2.0,1.4142135623730951,2.0,26.0,56.0,39.375,9.97049217870985,38.5,2.0,14.0,9.25,4.464142854857069,10.5,1.0,6.0,3.375,1.7677669529663689,3.0,0.0,6.0,3.625,1.9226098333849673,3.5,0.0,6.0,2.25,1.8322507626258087,2.0,6.0,17.0,11.75,4.234214381508266,12.5,1.0,6.0,3.25,1.4880476182856899,3.0,0.0,3.0,1.625,0.9161253813129043,2.0,2.0,7.0,3.625,1.9955307206712847,3.0,8.0,21.0,13.25,4.862392121462145,12.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,4.0,2.375,1.407885953173359,2.5,257.0,466.0,348.75,83.73725915880321,336.5,10.0,21.0,14.5,3.625307868699863,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.523629123381,1903.3630948009666,1718.727830947432,115.24736132162721,1679.185414069927
Сандерленд,2016-12-17 20:00:00,17,1995.751867103988,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,4.0,1.5,1.4142135623730951,1.0,22.0,53.0,36.875,9.24951736192605,36.0,3.0,22.0,10.25,5.599744892148468,10.0,1.0,6.0,3.125,1.7268882005337975,3.5,0.0,9.0,3.125,2.799872446074234,3.0,1.0,7.0,4.0,2.0701966780270626,4.5,5.0,14.0,10.625,3.6228441865473595,12.0,0.0,5.0,3.0,1.6035674514745464,3.5,1.0,6.0,2.0,1.6903085094570331,1.5,2.0,7.0,4.5,1.6035674514745464,4.5,8.0,17.0,10.625,3.420004177106889,9.0,0.0,1.0,0.25,0.4629100498862757,0.0,1.0,4.0,2.875,0.9910312089651149,3.0,0.0,316.0,111.375,154.18628575293496,0.0,0.0,18.0,6.0,8.34950811211569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.4238799195703,2112.8381778019493,1889.3927898941517,133.60004173107973,1880.0855113866546
Сандерленд,2016-12-26 20:00:00,18,2037.2960059459638,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,3.0,1.375,1.1877349391654208,1.0,22.0,53.0,37.375,9.179752564359083,38.0,6.0,22.0,10.75,5.007137762377681,10.0,1.0,6.0,3.5,1.5118578920369088,4.0,0.0,9.0,3.25,2.712405363721075,3.0,1.0,7.0,4.0,2.0701966780270626,4.5,5.0,14.0,10.25,3.494894235064305,11.0,2.0,5.0,3.625,1.1877349391654208,4.0,1.0,2.0,1.5,0.5345224838248488,1.5,2.0,7.0,4.875,1.5526475085202969,5.0,8.0,17.0,10.625,3.420004177106889,9.0,0.0,1.0,0.25,0.4629100498862757,0.0,1.0,4.0,2.625,0.9161253813129043,3.0,0.0,360.0,156.375,168.8718343258325,136.0,0.0,18.0,7.5,8.194074514114277,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.4238799195703,2112.8381778019493,1908.671055213773,136.79525118042935,1951.5040455451258
Сандерленд,2016-12-31 20:00:00,19,2070.421108459995,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,4.0,1.75,1.4880476182856899,1.5,22.0,54.0,40.375,10.28087683864701,40.0,6.0,22.0,11.0,4.956957592256421,11.0,1.0,6.0,3.375,1.5059406173077154,3.5,1.0,9.0,3.875,2.416461403433896,3.5,1.0,7.0,3.75,2.052872551885702,4.0,5.0,13.0,10.125,3.3567628964311944,11.0,2.0,5.0,3.625,1.1877349391654208,4.0,1.0,3.0,1.625,0.7440238091428449,1.5,2.0,7.0,4.375,1.7677669529663689,4.5,8.0,15.0,9.5,2.32992949004287,9.0,0.0,1.0,0.125,0.3535533905932738,0.0,1.0,3.0,2.25,0.8864052604279183,2.5,0.0,418.0,208.625,177.99593695202307,287.5,0.0,18.0,9.0,7.708992893275452,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.6282608392903,2112.8381778019493,1947.030070967072,121.88495451075329,1985.2371513157314
Сандерленд,2017-01-02 20:00:00,20,1849.708363345037,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,2.0,1.3093073414159542,2.0,22.0,54.0,38.75,10.990255424043351,38.0,6.0,22.0,10.875,4.969550137731641,10.5,1.0,6.0,3.5,1.6035674514745464,3.5,0.0,9.0,3.5,2.7774602993176543,3.5,1.0,7.0,3.875,2.100170061141308,4.5,5.0,13.0,10.875,2.6423744732991303,11.0,2.0,5.0,3.625,1.1877349391654208,4.0,1.0,3.0,1.875,0.8345229603962802,2.0,2.0,13.0,5.125,3.48209706929603,4.5,8.0,15.0,9.625,2.326094212561969,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.125,0.8345229603962802,2.0,0.0,418.0,245.0,157.8670326572334,297.0,0.0,22.0,11.75,7.959720023791217,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.6282608392903,2112.8381778019493,1984.2568751261176,105.36110864735603,1990.9316784357452
Сандерленд,2017-01-14 20:00:00,21,1903.0570420148588,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,2.125,1.3562026818605375,2.5,29.0,54.0,42.375,9.334077351297235,40.0,7.0,22.0,11.875,4.642582409453969,11.0,2.0,6.0,3.75,1.2817398889233114,3.5,0.0,9.0,4.0,2.6186146828319083,4.0,1.0,7.0,4.125,2.2320714274285347,5.0,10.0,13.0,11.625,1.1877349391654208,11.0,2.0,5.0,3.75,1.2817398889233114,4.0,1.0,5.0,2.375,1.3024701806293193,2.0,2.0,13.0,4.875,3.563204817496262,4.0,8.0,16.0,10.5,3.2071349029490928,9.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.125,0.8345229603962802,2.0,0.0,429.0,298.625,133.7801367916777,309.5,0.0,22.0,13.5,6.391959234627741,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.708363345037,2112.8381778019493,1994.391887939336,83.2316881218181,1990.9316784357452
Сандерленд,2017-01-21 20:00:00,22,1885.9675542082778,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,4.0,2.25,1.2817398889233114,2.5,29.0,56.0,42.75,9.86697232473786,40.0,7.0,14.0,10.25,2.2519832529192065,10.5,2.0,5.0,3.375,0.9161253813129043,3.0,0.0,5.0,3.125,1.7268882005337975,3.5,1.0,6.0,3.75,1.9086270308410553,4.5,10.0,18.0,12.25,2.5495097567963922,11.0,2.0,5.0,3.875,1.246423454758225,4.0,1.0,5.0,2.375,1.3024701806293193,2.0,2.0,13.0,4.75,3.615443067098218,3.5,8.0,16.0,11.0,3.070597894314954,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.875,0.8345229603962802,2.0,272.0,447.0,354.5,68.80822210006177,338.0,12.0,22.0,15.75,3.453776401067595,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.708363345037,2112.8381778019493,1984.0100819702557,89.3658861710664,1990.057339983974
Сандерленд,2017-02-01 00:45:00,23,1754.538749821099,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,4.0,1.875,1.4577379737113252,2.0,28.0,56.0,41.5,11.109841197270617,40.0,3.0,14.0,9.25,3.370036032024414,9.5,1.0,5.0,3.25,1.164964745021435,3.0,0.0,5.0,2.625,1.9955307206712847,2.5,1.0,6.0,3.375,1.9226098333849673,3.5,10.0,18.0,12.875,2.799872446074234,12.0,2.0,5.0,3.625,1.407885953173359,4.0,1.0,5.0,2.375,1.3024701806293193,2.0,2.0,13.0,4.875,3.5228843701879127,3.5,8.0,16.0,11.125,2.948970764763288,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.875,0.8345229603962802,2.0,223.0,447.0,344.5,81.92505285756174,338.0,12.0,23.0,16.625,4.307385683749649,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.708363345037,2112.8381778019493,1971.7106746382951,95.84648495165511,1957.1985726651396
Сандерленд,2017-02-04 20:00:00,24,1929.8528560346713,0.0,4.0,1.25,1.2817398889233114,1.0,0.0,4.0,1.75,1.5811388300841898,2.0,28.0,56.0,41.625,11.018653015941391,40.0,3.0,14.0,9.5,3.3380918415851206,10.0,1.0,7.0,3.75,1.7525491637693282,3.5,0.0,5.0,2.5,1.927248223318863,2.5,0.0,6.0,3.25,2.1213203435596424,3.5,10.0,18.0,12.5,2.9760952365713798,11.0,1.0,5.0,3.125,1.5526475085202969,3.0,1.0,5.0,2.375,1.3024701806293193,2.0,2.0,13.0,5.375,3.814914340921881,3.5,8.0,16.0,10.25,2.659215781283755,9.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.875,0.8345229603962802,2.0,223.0,447.0,339.875,84.7592177878017,325.5,12.0,23.0,16.875,4.189698250300543,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.538749821099,2070.421108459995,1926.9232461406887,103.85787232785836,1910.851160120575
Сандерленд,2017-02-11 20:00:00,25,2036.9541622360546,0.0,4.0,1.125,1.3562026818605375,1.0,0.0,4.0,2.25,1.5811388300841898,2.5,28.0,56.0,42.125,11.128310101461304,42.0,3.0,14.0,8.75,3.370036032024414,9.5,1.0,7.0,3.375,1.9955307206712847,3.0,0.0,5.0,2.25,1.9820624179302297,2.0,0.0,6.0,3.125,2.03100960115899,3.5,10.0,18.0,13.25,3.2841611235921855,12.0,1.0,6.0,3.375,1.8468119248354136,3.0,1.0,5.0,2.25,1.3887301496588271,2.0,2.0,13.0,5.375,3.814914340921881,3.5,8.0,16.0,10.5,2.7255405754769875,9.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.875,0.8345229603962802,2.0,223.0,447.0,361.25,86.73564105125084,389.0,12.0,23.0,16.5,4.20883424647321,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.538749821099,2070.421108459995,1928.324193366736,103.80583533527931,1916.454949024765
Сандерленд,2017-02-25 20:00:00,26,1839.3970243341191,0.0,4.0,1.0,1.4142135623730951,0.5,0.0,4.0,2.125,1.5526475085202969,2.0,28.0,56.0,42.0,11.186726828829652,41.5,3.0,14.0,9.125,3.313931631332013,10.0,1.0,7.0,3.0,2.138089935299395,3.0,0.0,5.0,2.375,1.9955307206712847,2.5,0.0,6.0,3.75,2.052872551885702,4.0,10.0,18.0,13.375,3.1594529363709247,12.0,1.0,6.0,3.5,2.0,3.0,0.0,5.0,2.0,1.6035674514745464,1.5,2.0,13.0,5.375,3.814914340921881,3.5,8.0,16.0,11.375,3.2486260832190936,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.875,0.8345229603962802,2.0,0.0,447.0,316.25,154.43977096960114,354.5,0.0,23.0,15.0,7.151423434733616,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.538749821099,2070.421108459995,1933.4744802582445,108.54316814587045,1916.454949024765
