Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Завершено передач,max Завершено передач,mean Завершено передач,std Завершено передач,median Завершено передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Арсенал,2019-01-30 00:45:00,24,2288.6545874127864,0.0,4.0,1.875,1.246423454758225,2.0,0.0,5.0,1.625,1.5979898086569353,1.0,36.0,71.0,58.875,11.051018052650171,60.0,7.0,16.0,11.625,3.2043497223082786,12.0,2.0,9.0,4.5,2.2677868380553634,4.0,1.0,8.0,4.125,2.5319388392523003,4.0,1.0,6.0,3.0,1.7728105208558367,3.0,10.0,16.0,13.375,2.2638462845343543,13.5,1.0,9.0,4.75,2.659215781283755,4.5,0.0,5.0,2.25,1.6690459207925603,2.0,1.0,5.0,2.375,1.5059406173077154,2.0,4.0,14.0,10.125,3.3567628964311944,10.0,0.0,3.0,1.375,1.0606601717798212,1.5,355.0,711.0,560.75,100.68444340044366,554.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,16.75,7.343607521414215,16.0,83.0,119.0,109.125,11.72832347049532,111.5,39.0,77.0,54.25,14.058551032836107,55.5,0.0,0.0,0.0,0.0,0.0,2251.1514887066087,2502.4405219756413,2391.2949007943726,80.26618327366525,2378.10340271502
Арсенал,2019-02-03 21:30:00,25,2239.377522205341,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,5.0,1.625,1.5979898086569353,1.0,36.0,71.0,55.75,12.221176001397854,59.0,4.0,16.0,10.5,4.105745103771404,10.5,2.0,9.0,4.25,2.434865792722759,4.0,0.0,8.0,3.625,2.9246489410818914,3.5,1.0,6.0,2.625,1.5979898086569353,2.5,10.0,17.0,13.875,2.5877458475338284,14.5,1.0,9.0,4.375,2.8252686345094435,3.5,0.0,5.0,2.0,1.8516401995451028,1.5,1.0,9.0,3.0,2.7774602993176543,2.0,4.0,14.0,9.875,3.440826312717007,10.0,0.0,3.0,1.375,1.0606601717798212,1.5,355.0,711.0,536.125,105.57926947491701,552.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,16.0,7.727501906456298,15.5,74.0,119.0,103.625,16.37016013535429,108.5,19.0,77.0,49.625,18.71544434799391,48.0,0.0,0.0,0.0,0.0,0.0,2251.1514887066087,2502.4405219756413,2368.9961767243835,80.99189272949134,2363.4387231763267
Арсенал,2019-02-09 20:00:00,26,2270.343933295072,0.0,4.0,1.625,1.1877349391654208,1.5,0.0,5.0,1.625,1.5979898086569353,1.0,36.0,71.0,53.875,12.62013697005136,55.0,4.0,16.0,10.375,4.138236339311712,10.0,2.0,9.0,4.0,2.32992949004287,4.0,0.0,8.0,4.0,2.7255405754769875,4.0,1.0,6.0,2.375,1.685018016012207,2.0,10.0,18.0,14.125,2.9001231500945415,14.5,0.0,9.0,4.25,3.011881234615431,3.5,0.0,5.0,1.875,1.8850918886280925,1.0,1.0,9.0,3.5,2.7255405754769875,2.5,4.0,14.0,10.125,3.5228843701879127,11.0,0.0,3.0,1.375,1.0606601717798212,1.5,355.0,711.0,518.25,114.07735470785977,546.5,0.0,0.0,0.0,0.0,0.0,7.0,33.0,16.25,7.796519369931321,15.5,74.0,119.0,100.625,17.41048534648015,106.5,19.0,77.0,47.375,20.859650045003153,47.5,0.0,0.0,0.0,0.0,0.0,2239.377522205341,2451.7966492164674,2336.113301753096,71.97334963533321,2350.859680526762
Арсенал,2019-02-24 19:05:00,27,2199.8197586372125,0.0,4.0,1.75,1.164964745021435,2.0,0.0,5.0,1.5,1.6903085094570331,1.0,36.0,71.0,53.125,11.813279452741792,55.0,4.0,16.0,11.0,3.927922024247863,11.5,2.0,9.0,4.0,2.32992949004287,4.0,0.0,8.0,4.375,2.445841952609133,4.0,1.0,6.0,2.625,1.7677669529663689,2.5,10.0,18.0,14.625,2.615202805574687,15.0,0.0,8.0,3.875,2.4748737341529163,3.5,0.0,5.0,2.125,1.8850918886280925,2.0,1.0,9.0,3.75,2.659215781283755,3.5,7.0,14.0,10.5,2.878491668515698,11.0,0.0,3.0,1.25,1.164964745021435,1.5,355.0,590.0,502.125,89.38430271266074,546.5,0.0,0.0,0.0,0.0,0.0,10.0,33.0,17.125,6.957780844904091,15.5,74.0,119.0,100.25,17.03567684931496,106.5,19.0,77.0,48.625,21.731724670234,47.5,0.0,0.0,0.0,0.0,0.0,2239.377522205341,2451.7966492164674,2325.605492086559,74.99409585073597,2317.983768919473
Арсенал,2019-02-28 00:45:00,28,2270.4930363360854,0.0,5.0,2.25,1.5811388300841898,2.0,0.0,3.0,1.0,0.9258200997725514,1.0,36.0,71.0,54.75,12.509996003196804,59.0,4.0,16.0,12.0,4.0708019567928595,12.5,2.0,9.0,4.5,2.2677868380553634,4.0,0.0,8.0,4.625,2.38671920665766,4.5,1.0,6.0,2.875,1.9594095320493148,2.5,12.0,18.0,14.875,2.1671244937540095,15.0,0.0,9.0,4.625,3.020761493398643,4.5,0.0,4.0,2.0,1.6903085094570331,2.0,1.0,9.0,3.625,2.615202805574687,3.5,7.0,14.0,10.25,2.712405363721075,10.5,0.0,3.0,1.25,1.164964745021435,1.5,355.0,650.0,514.5,102.94242496241701,548.5,0.0,0.0,0.0,0.0,0.0,7.0,33.0,15.875,7.827378689117906,14.5,74.0,127.0,101.875,19.037087862530715,106.5,19.0,77.0,52.125,22.38901197335106,60.5,0.0,0.0,0.0,0.0,0.0,2199.8197586372125,2383.7357697047514,2294.108380764152,66.90088544752703,2279.4992603539295
Арсенал,2019-03-02 17:30:00,29,2447.9535359970405,0.0,5.0,1.875,1.4577379737113252,2.0,0.0,3.0,1.0,0.9258200997725514,1.0,36.0,71.0,52.25,13.285330255586423,51.5,4.0,16.0,11.125,3.833592123769634,11.5,2.0,6.0,3.875,1.3562026818605375,4.0,0.0,8.0,4.375,2.559994419636775,4.5,1.0,6.0,2.875,1.9594095320493148,2.5,12.0,19.0,15.25,2.6049403612586386,15.0,0.0,9.0,4.125,2.6958963523950885,4.0,0.0,4.0,1.625,1.5059406173077154,1.0,1.0,9.0,3.5,2.6726124191242437,3.0,7.0,14.0,11.125,2.6423744732991303,11.5,0.0,3.0,1.5,1.0690449676496976,2.0,334.0,650.0,488.5,119.87850992924939,493.5,0.0,0.0,0.0,0.0,0.0,7.0,33.0,16.875,8.339878382121135,14.5,74.0,127.0,99.25,19.96961978320354,96.5,19.0,70.0,47.75,20.140577378587167,48.5,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2372.471035725289,2279.9530390930695,56.38100665141454,2270.4184848155787
Арсенал,2019-03-10 21:30:00,30,2456.7575244447385,1.0,5.0,2.125,1.246423454758225,2.0,0.0,3.0,0.875,0.9910312089651149,1.0,36.0,71.0,50.75,13.220654835737687,45.5,4.0,16.0,11.5,3.9641248358604595,12.5,2.0,6.0,4.0,1.1952286093343936,4.0,0.0,7.0,4.25,2.3754698783308417,4.5,1.0,6.0,3.25,1.8322507626258087,3.5,12.0,19.0,16.0,2.390457218668787,16.0,0.0,9.0,4.375,2.669269563007828,4.5,0.0,5.0,1.875,1.8850918886280925,1.0,1.0,9.0,3.75,2.6049403612586386,4.0,7.0,14.0,11.375,2.615202805574687,12.0,0.0,3.0,1.5,1.0690449676496976,2.0,334.0,650.0,468.5,120.544005005878,421.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,17.25,8.310922245541018,16.0,74.0,127.0,97.875,19.657332328821077,91.0,19.0,70.0,49.5,19.878200550926564,54.0,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2447.9535359970405,2289.3883516270384,76.72223709629472,2270.4184848155787
Арсенал,2019-04-02 00:00:00,31,2644.8869728108307,1.0,5.0,2.125,1.246423454758225,2.0,0.0,3.0,0.875,0.9910312089651149,1.0,40.0,71.0,55.125,13.431705561309565,54.0,4.0,16.0,10.75,4.200340122282616,10.5,2.0,6.0,3.875,1.1259916264596033,4.0,0.0,7.0,3.5,2.32992949004287,4.0,1.0,6.0,3.375,1.685018016012207,3.5,12.0,19.0,15.625,2.774243783705493,16.0,0.0,9.0,4.5,2.7255405754769875,4.5,0.0,5.0,2.0,1.8516401995451028,1.5,1.0,9.0,3.75,2.6049403612586386,4.0,7.0,14.0,11.125,2.5319388392523003,11.5,0.0,3.0,1.75,0.8864052604279183,2.0,334.0,700.0,511.625,134.98564738519426,507.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,14.625,5.44944295973713,13.5,74.0,132.0,104.0,21.869744266582412,105.5,19.0,70.0,49.5,19.878200550926564,54.0,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2456.7575244447385,2303.068923379361,95.88983870738556,2270.4184848155787
Арсенал,2019-04-07 18:05:00,32,2561.0153892632375,0.0,5.0,1.875,1.4577379737113252,2.0,0.0,3.0,0.875,0.9910312089651149,1.0,40.0,71.0,53.375,11.891623702662066,51.5,4.0,16.0,9.75,3.9910614413425693,9.0,2.0,6.0,3.625,1.3024701806293193,4.0,0.0,7.0,3.25,2.2519832529192065,3.5,1.0,5.0,2.875,1.3562026818605375,2.5,11.0,19.0,15.25,3.1959796173138706,16.0,0.0,9.0,4.75,2.7645717829090897,5.5,0.0,5.0,2.25,1.6690459207925603,2.0,1.0,9.0,4.25,2.3754698783308417,4.0,7.0,14.0,10.5,2.32992949004287,11.0,0.0,4.0,1.875,1.1259916264596033,2.0,334.0,700.0,502.0,131.293564198707,472.5,0.0,0.0,0.0,0.0,0.0,7.0,24.0,15.5,5.707138387268051,16.0,74.0,132.0,101.5,21.037381694769635,98.0,19.0,68.0,47.25,18.171799187595205,52.5,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2644.8869728108307,2352.285858892388,150.77406613638175,2279.5738118744357
Арсенал,2019-04-16 00:00:00,33,2635.924544425555,0.0,5.0,1.875,1.4577379737113252,2.0,0.0,1.0,0.5,0.5345224838248488,0.5,40.0,71.0,56.5,11.451762185046332,59.5,7.0,19.0,11.625,4.405759217854998,10.5,2.0,6.0,4.125,1.3562026818605375,4.0,1.0,7.0,4.0,2.0,4.0,1.0,7.0,3.5,1.927248223318863,3.5,11.0,19.0,14.875,3.1367635732209265,14.5,0.0,9.0,5.0,2.5634797778466227,5.5,1.0,5.0,2.75,1.4880476182856899,2.5,1.0,5.0,3.5,1.4142135623730951,4.0,7.0,14.0,10.5,2.32992949004287,11.0,0.0,4.0,1.75,1.2817398889233114,2.0,334.0,700.0,530.5,138.47743498491008,547.5,0.0,575.0,71.875,203.2931995911324,0.0,7.0,24.0,15.625,5.578978401105349,16.0,84.0,132.0,105.875,17.907999010817164,104.0,23.0,68.0,52.25,14.399900793309058,54.0,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2644.8869728108307,2386.330959123695,164.4802465238099,2359.223286166563
Арсенал,2019-04-21 20:00:00,34,2654.9334321633396,0.0,5.0,1.875,1.4577379737113252,2.0,0.0,3.0,0.75,1.0350983390135313,0.5,40.0,73.0,60.0,11.710800875382398,63.5,7.0,19.0,12.0,4.27617987059879,12.0,2.0,6.0,4.25,1.3887301496588271,4.0,1.0,7.0,4.125,2.03100960115899,4.5,2.0,7.0,3.625,1.7677669529663689,3.5,11.0,19.0,14.5,2.878491668515698,14.5,4.0,9.0,6.0,1.7728105208558367,6.0,1.0,5.0,2.75,1.4880476182856899,2.5,1.0,5.0,3.375,1.3024701806293193,4.0,7.0,15.0,10.875,2.799872446074234,11.0,0.0,4.0,2.0,1.5118578920369088,2.0,334.0,700.0,561.25,135.1705272186634,616.0,0.0,584.0,144.875,268.2671576193084,0.0,7.0,24.0,15.125,5.409977554746151,14.5,84.0,152.0,114.25,21.959378081227293,111.5,42.0,97.0,61.5,16.535675717326203,57.0,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2644.8869728108307,2435.8993369012214,173.37890507436035,2452.3555302208897
Арсенал,2019-04-24 23:45:00,35,2851.271032151434,0.0,5.0,1.75,1.4880476182856899,1.5,0.0,3.0,1.125,1.246423454758225,1.0,40.0,73.0,61.125,12.345473433032621,65.5,7.0,19.0,11.875,4.2907708265199025,11.5,1.0,6.0,3.875,1.807721533549109,4.0,1.0,7.0,4.125,2.03100960115899,4.5,2.0,7.0,3.875,1.9594095320493148,3.5,11.0,19.0,14.25,2.9154759474226504,13.5,4.0,9.0,5.875,1.807721533549109,5.5,1.0,5.0,2.75,1.4880476182856899,2.5,0.0,5.0,2.875,1.7268882005337975,3.5,8.0,15.0,11.125,2.4748737341529163,11.0,0.0,4.0,2.375,1.3024701806293193,2.0,334.0,700.0,574.75,142.72125680100052,653.0,0.0,612.0,221.375,305.7005712878442,0.0,6.0,24.0,14.125,6.311836952447814,13.5,84.0,152.0,118.875,25.508751999488894,118.0,42.0,97.0,61.75,16.62828914831589,57.0,0.0,1.0,0.125,0.3535533905932738,0.0,2199.8197586372125,2654.9334321633396,2483.9730242597548,174.23318568910534,2508.886456853988
Арсенал,2019-04-28 16:00:00,36,2415.9931573186986,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,3.0,1.375,1.407885953173359,1.0,33.0,73.0,57.125,15.651905406599635,61.5,6.0,19.0,10.625,4.373213921133975,10.0,1.0,6.0,3.25,1.8322507626258087,3.5,1.0,7.0,3.875,2.03100960115899,3.5,2.0,7.0,3.5,2.0,2.5,11.0,19.0,14.625,2.774243783705493,14.5,4.0,8.0,5.5,1.3093073414159542,5.5,1.0,5.0,2.625,1.407885953173359,2.5,0.0,9.0,3.5,2.7774602993176543,3.5,8.0,15.0,11.375,2.559994419636775,11.5,0.0,4.0,2.5,1.3093073414159542,2.5,293.0,700.0,530.125,169.18919038418838,584.5,0.0,612.0,245.0,293.19569281576133,94.5,6.0,24.0,15.25,5.625198409199194,15.5,81.0,152.0,113.125,28.43256432834918,104.0,38.0,97.0,58.0,18.314709154899823,54.0,0.0,1.0,0.25,0.4629100498862757,0.0,2270.4930363360854,2851.271032151434,2565.4044334490327,174.69016408015,2598.4699668443964
Арсенал,2019-05-05 20:30:00,37,2147.863712201973,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,3.0,1.375,1.407885953173359,1.0,33.0,73.0,61.0,14.609194756336553,68.5,6.0,20.0,12.0,5.398412465054624,11.5,1.0,8.0,3.75,2.49284690951645,3.5,1.0,7.0,4.25,1.9086270308410553,4.5,2.0,7.0,4.0,2.32992949004287,3.0,11.0,18.0,14.125,2.1671244937540095,14.5,4.0,16.0,7.0,3.8172540616821107,6.0,1.0,5.0,2.75,1.2817398889233114,2.5,0.0,9.0,3.75,2.712405363721075,4.0,8.0,15.0,10.75,2.434865792722759,10.0,0.0,5.0,2.875,1.5526475085202969,3.0,293.0,700.0,558.875,149.4967152051939,610.0,0.0,612.0,306.0,285.6076229474877,338.5,6.0,20.0,13.625,4.50198368975912,13.5,81.0,152.0,118.625,26.15851404691897,118.5,38.0,102.0,65.5,22.608468704068773,57.0,0.0,1.0,0.125,0.3535533905932738,0.0,2415.9931573186986,2851.271032151434,2583.5919485718596,144.57883940283148,2598.4699668443964
Арсенал,2019-05-12 19:00:00,38,2080.554569434737,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.5,1.3093073414159542,1.0,33.0,73.0,62.75,13.33898689663392,68.5,6.0,20.0,12.375,5.655275665884277,11.5,1.0,8.0,4.125,2.5877458475338284,4.5,1.0,6.0,3.875,1.5526475085202969,4.0,2.0,7.0,4.375,2.559994419636775,4.0,11.0,15.0,13.75,1.5811388300841898,14.5,4.0,16.0,7.0,3.8172540616821107,6.0,0.0,4.0,2.125,1.246423454758225,2.0,0.0,9.0,3.75,2.712405363721075,4.0,3.0,15.0,9.625,3.583194903195431,9.0,0.0,5.0,2.75,1.6690459207925603,3.0,293.0,700.0,576.125,135.16068479511975,610.0,0.0,612.0,363.625,260.44628593462966,474.5,6.0,20.0,12.75,4.200340122282616,11.5,81.0,152.0,118.25,26.531652255910704,118.5,38.0,102.0,66.5,22.14884711607872,60.0,0.0,1.0,0.125,0.3535533905932738,0.0,2147.863712201973,2851.271032151434,2546.0807205974756,209.2591915825626,2598.4699668443964
Хаддерсфилд,2018-12-15 20:00:00,17,1926.5072006386501,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,74.0,46.125,22.862555162785906,48.5,0.0,23.0,12.125,6.728139203587954,13.5,0.0,7.0,4.375,2.669269563007828,5.5,0.0,10.0,5.125,3.044315545875155,5.0,0.0,7.0,2.625,2.1339098923270936,2.0,0.0,17.0,10.625,5.0691644845505435,11.5,0.0,10.0,4.75,3.1959796173138706,5.0,0.0,7.0,2.125,2.295181287579947,1.5,0.0,5.0,2.5,1.927248223318863,3.0,0.0,13.0,8.375,4.138236339311712,9.5,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,624.0,410.375,208.49867248635283,442.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.75,9.00396737951824,22.0,0.0,195.0,119.375,57.80246534534665,120.0,0.0,104.0,53.25,33.26838911467933,46.5,0.0,1.0,0.125,0.3535533905932738,0.0,1570.2036660747326,1935.9898697864458,1773.6546563079214,130.50004142739797,1828.793797142083
Хаддерсфилд,2018-12-22 20:00:00,18,1861.578992969957,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,74.0,47.5,23.58570995933161,50.0,0.0,23.0,12.5,6.8660656232559525,14.5,0.0,7.0,4.125,2.4748737341529163,5.0,0.0,10.0,5.25,3.011881234615431,5.5,0.0,7.0,3.125,2.416461403433896,2.5,0.0,17.0,10.375,5.040904113917888,10.5,0.0,10.0,5.375,3.2923070504261465,5.0,0.0,7.0,2.125,2.295181287579947,1.5,0.0,5.0,2.5,1.927248223318863,3.0,0.0,12.0,8.25,3.9910614413425693,9.5,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,624.0,413.5,210.18019479892553,455.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.375,8.749489781042746,18.5,0.0,195.0,122.875,58.276281624688444,134.0,0.0,104.0,54.625,32.77166676959143,48.5,0.0,1.0,0.125,0.3535533905932738,0.0,1570.2036660747326,1935.9898697864458,1787.420418599062,141.0340420489565,1842.3037626539108
Хаддерсфилд,2018-12-26 20:00:00,19,1906.0986421213208,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,74.0,46.25,23.99851185862514,49.5,0.0,23.0,12.5,6.8660656232559525,14.5,0.0,7.0,4.125,2.4748737341529163,5.0,0.0,10.0,5.375,3.0676887530703447,6.0,0.0,7.0,3.0,2.5071326821120348,2.5,0.0,17.0,9.5,4.928053803045811,10.0,0.0,10.0,5.125,3.399054490379851,5.0,0.0,7.0,2.25,2.3754698783308417,1.5,0.0,7.0,3.25,2.3754698783308417,3.5,0.0,13.0,8.5,4.242640687119285,9.5,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,624.0,407.0,211.9137290772558,438.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.75,9.176834188013082,18.5,0.0,195.0,114.25,57.77728174390247,118.0,0.0,104.0,51.25,33.17378483079674,46.5,0.0,1.0,0.125,0.3535533905932738,0.0,1570.2036660747326,1935.9898697864458,1789.9669812234768,142.32200900504668,1852.4900131515706
Хаддерсфилд,2018-12-29 20:00:00,20,1798.7730102889034,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,74.0,47.75,24.21186249990458,55.5,0.0,23.0,11.75,6.881652625434014,12.0,0.0,6.0,3.875,2.2320714274285347,5.0,0.0,10.0,4.625,3.3354160160315836,4.5,0.0,7.0,3.25,2.3754698783308417,3.0,0.0,17.0,10.0,5.291502622129181,10.0,0.0,10.0,4.875,3.48209706929603,4.0,0.0,4.0,1.625,1.407885953173359,1.5,0.0,7.0,3.125,2.295181287579947,3.5,0.0,13.0,8.625,4.274091382136927,10.0,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,624.0,428.875,214.67546103695358,526.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.375,9.767840820043817,16.0,0.0,195.0,113.875,57.81852767804748,116.5,0.0,104.0,49.75,33.61016002852199,40.5,0.0,1.0,0.125,0.3535533905932738,0.0,1644.6644233170916,1935.9898697864458,1831.9538532293002,115.18702081006383,1869.3655819833007
Хаддерсфилд,2019-01-03 00:45:00,21,1798.2263906133942,0.0,1.0,0.625,0.5175491695067657,1.0,1.0,3.0,1.875,0.8345229603962802,2.0,0.0,74.0,46.25,24.069838862301154,49.5,0.0,23.0,11.125,6.875162335745764,9.5,0.0,6.0,3.375,2.1339098923270936,3.5,0.0,10.0,4.5,3.3806170189140663,4.0,0.0,7.0,3.25,2.3754698783308417,3.0,0.0,17.0,10.125,5.303300858899107,10.5,0.0,10.0,4.875,3.48209706929603,4.0,0.0,4.0,1.5,1.5118578920369088,1.5,0.0,7.0,3.5,2.5071326821120348,4.0,0.0,13.0,9.0,4.342481186734475,10.5,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,624.0,405.625,210.07749420494468,442.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.5,9.071147352221454,16.0,0.0,195.0,112.75,57.636174156761754,112.0,0.0,104.0,48.625,33.940862435376374,36.0,0.0,1.0,0.25,0.4629100498862757,0.0,1660.2384926711072,1935.9898697864458,1851.2174266007764,89.38784197511401,1869.3655819833007
Хаддерсфилд,2019-01-12 20:00:00,22,1620.239599804264,0.0,1.0,0.5,0.5345224838248488,0.5,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,74.0,49.875,23.79938474594909,58.5,0.0,23.0,12.0,6.718843437888484,12.0,0.0,6.0,3.375,2.1339098923270936,3.5,0.0,10.0,4.625,3.3354160160315836,4.5,0.0,8.0,4.0,2.8284271247461903,3.5,0.0,15.0,9.875,4.969550137731641,10.5,0.0,10.0,5.875,3.6815175442433286,6.5,0.0,4.0,1.75,1.5811388300841898,2.0,0.0,7.0,3.0,2.7774602993176543,3.5,0.0,14.0,9.5,4.69041575982343,11.0,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,624.0,425.625,202.2473291365232,474.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.375,9.132946637625466,16.0,0.0,195.0,115.875,57.33719186905277,119.5,0.0,104.0,50.875,33.50239863480993,42.5,0.0,1.0,0.125,0.3535533905932738,0.0,1798.2263906133942,1935.9898697864458,1868.4659138435625,53.30011825712202,1869.3655819833007
Хаддерсфилд,2019-01-20 18:30:00,23,1609.121258447611,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.75,1.164964745021435,1.5,0.0,74.0,45.5,23.41550158091247,49.5,0.0,16.0,9.75,5.391792704790177,9.5,0.0,5.0,2.875,1.8850918886280925,2.0,0.0,7.0,3.75,2.5495097567963922,3.5,0.0,8.0,3.125,2.850438562747845,3.0,0.0,15.0,10.25,4.920801328471382,11.0,0.0,10.0,5.0,3.927922024247863,4.0,0.0,4.0,2.0,1.4142135623730951,2.0,0.0,7.0,3.125,2.6423744732991303,3.5,0.0,14.0,9.375,4.657942525560891,10.5,0.0,2.0,1.25,0.7071067811865476,1.0,0.0,624.0,392.75,189.33021040348677,393.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,8.734169352933014,16.0,0.0,195.0,107.875,55.20465171911305,112.0,0.0,93.0,42.125,25.9308834073526,36.0,0.0,1.0,0.125,0.3535533905932738,0.0,1620.239599804264,1935.9898697864458,1836.3518424445147,102.24386918901604,1852.4900131515706
Хаддерсфилд,2019-01-30 00:45:00,24,1586.2597304420035,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,3.0,1.75,1.164964745021435,1.5,32.0,74.0,52.75,14.655569394797128,57.0,5.0,16.0,11.0,3.7032803990902057,10.0,2.0,5.0,3.125,1.5526475085202969,2.0,1.0,7.0,4.5,2.138089935299395,4.5,0.0,8.0,3.375,2.615202805574687,3.0,7.0,15.0,11.375,2.8252686345094435,11.0,1.0,10.0,5.375,3.50255009141299,4.0,0.0,4.0,2.0,1.4142135623730951,2.0,0.0,7.0,3.625,2.326094212561969,4.0,5.0,14.0,11.0,2.8284271247461903,11.5,1.0,2.0,1.375,0.5175491695067657,1.0,335.0,624.0,461.25,109.04356927393746,474.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,17.125,6.2891630149465385,17.5,87.0,195.0,126.5,35.075428925185136,119.5,34.0,93.0,49.375,19.870563296350856,42.5,0.0,1.0,0.125,0.3535533905932738,0.0,1609.121258447611,1935.9898697864458,1807.0668705838182,129.7799412761679,1830.1760016294302
Хаддерсфилд,2019-02-02 20:00:00,25,1646.2069877996682,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,5.0,2.25,1.5811388300841898,2.5,32.0,63.0,47.875,12.96630247988994,49.5,5.0,16.0,9.75,3.8452196667699345,9.5,2.0,5.0,2.75,1.3887301496588271,2.0,1.0,7.0,3.75,2.187627547301936,3.5,0.0,8.0,3.25,2.659215781283755,2.5,7.0,15.0,11.0,2.7774602993176543,10.5,1.0,10.0,4.375,3.113908889391045,3.0,0.0,4.0,1.875,1.4577379737113252,2.0,0.0,7.0,3.375,2.38671920665766,3.5,5.0,14.0,11.0,2.8284271247461903,11.5,0.0,2.0,1.25,0.7071067811865476,1.0,335.0,548.0,432.625,88.30133068080005,410.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,16.5,6.436503043467892,15.5,81.0,149.0,112.25,24.972842392143853,112.0,34.0,58.0,42.625,9.28804915700047,37.5,0.0,1.0,0.125,0.3535533905932738,0.0,1586.2597304420035,1926.5072006386501,1763.350603165763,138.7420984735914,1798.4997004511488
